-0.008216	0.006526	-0.031846	0.004557	-0.024245	-0.000696	0.013955	0.046658	0.006252	-0.089210	-0.019644	0.034438	0.040099	-0.026176	-0.048855	-0.002386	0.035692	-0.025895	0.093578	0.000675	0.005795	-0.024049	-0.014096	0.010912	0.010863	-0.027642	-0.001122	0.029347	0.001283	-0.013269	0.017841	0.005175	0.007012	0.009862	-0.016569	0.011450	-0.010177	-0.122731	0.012966	0.016949	
0.033669	-0.021862	-0.001705	0.007933	0.020182	-0.001126	0.487515	-0.039676	0.026307	-0.015363	-0.021254	1.199094	-0.000124	0.036603	-0.014294	0.032313	-0.000695	-0.006951	-0.012724	-0.000059	0.017011	0.009549	0.002935	0.012379	-0.035208	-0.052563	0.008185	-0.000021	0.020709	0.012020	-0.030540	-0.001007	-0.011673	0.001905	0.009407	0.006914	0.021805	-0.006038	-0.010567	0.000097	
-0.000220	0.001797	0.016504	-0.044292	0.012541	-0.040513	0.084700	-0.000211	-0.011507	0.024435	0.000348	0.002164	0.013956	0.003335	0.014693	0.000024	-0.004842	-0.064738	-0.005936	0.004534	0.018713	0.009737	-0.010580	0.006689	0.003867	0.035479	-0.035589	0.000683	0.000974	0.001169	0.005580	-0.020448	0.003608	-0.003615	-0.012720	-0.024921	0.005832	-0.093227	-0.014615	-0.021643	
0.000560	0.000519	0.021686	-0.040288	0.004119	0.007748	-0.039764	0.014317	0.035643	-0.006548	0.012813	0.009531	-0.023665	-0.002973	-0.031039	0.067044	-0.020725	-0.004309	-0.023168	-0.020725	-0.125128	0.027172	-0.008502	0.011159	0.007152	-0.001419	-0.034690	-0.018178	0.007461	0.032434	0.014927	0.001484	0.012576	0.031558	0.007315	-0.046092	-0.004450	0.009169	-0.030895	0.024653	
-0.000000	-0.038491	-0.032902	0.002647	0.029047	0.007548	-0.005956	-0.004809	-0.015057	-0.007896	0.030320	-0.035326	0.012952	0.067836	0.003747	-0.002021	-0.002155	0.059856	-0.007483	-0.000009	-0.006126	-0.000155	0.002228	-0.006616	0.032050	0.001624	0.006765	0.003363	0.004952	0.002296	-0.006654	0.022004	-0.054400	0.006039	0.009096	0.046118	0.002455	-0.005561	-0.060274	0.071537	
-0.000004	0.023343	-0.017476	0.030410	-0.020762	0.000489	-0.000056	0.016293	0.000204	-0.022792	-0.024133	0.013845	0.040848	-0.008153	-0.031392	0.009906	0.010099	-0.009131	0.085378	-0.032553	-0.005552	-0.015014	-0.008573	-0.009966	-0.056234	-0.003717	0.032300	0.007932	-0.033412	-0.012471	0.007416	0.052477	-0.000112	-0.000575	0.022690	0.000027	-0.002791	0.056551	0.023057	-0.016350	
0.018408	0.004024	-0.017716	-0.010085	-0.057832	-0.039904	-0.004451	0.002948	-0.009337	0.035634	0.059552	0.006991	-0.000779	-0.023466	-0.015058	0.080811	0.029352	0.000429	0.004220	-0.063558	0.019271	0.006406	0.015091	-0.003742	-0.000303	-0.020580	0.009669	-0.000259	-0.030992	0.035313	-0.011449	-0.000271	-0.020328	-0.015922	0.008136	0.003619	-0.011130	0.000791	-0.035656	0.000356	
-0.000225	0.015763	0.014986	-0.020756	0.030568	-0.024448	-0.044170	-0.029697	-0.006138	0.002445	0.005158	0.010651	-0.011791	0.051208	-0.014690	0.022870	0.003906	-0.000071	-0.088957	-0.000534	-0.024813	-0.019558	0.009718	0.038083	-0.006960	-0.022459	0.004635	0.004587	0.001975	-0.004343	0.001292	0.015137	0.032240	-0.002648	0.021357	-0.028702	-0.008682	-0.027445	-0.001642	0.044994	
0.040345	-0.004718	0.015421	-0.000108	-0.008039	0.002775	-0.019345	-0.001005	-0.016138	0.073140	0.001708	0.000842	-0.000173	0.006970	0.008323	-0.009585	-0.001116	0.016620	-0.000187	-0.047349	0.000912	0.001348	0.017182	0.002188	-0.053614	-0.003655	-0.019538	-0.004710	0.013051	0.001164	0.032487	-0.021500	-0.009266	-0.021042	-0.031344	-0.014980	0.007238	0.006261	0.011050	-0.003070	
0.012387	-0.032743	-0.034035	0.005747	0.001211	-0.007520	-0.003088	-0.014038	0.025556	-0.008445	0.101236	0.010392	0.008510	-0.004710	-0.015973	0.047972	-0.019230	0.000038	-0.009398	-0.004857	-0.044497	-0.006943	0.001959	-0.025377	0.011549	-0.005701	-0.000766	0.020809	0.018919	-0.006887	0.003342	-0.008706	0.000426	-0.001229	-0.018981	-0.001788	0.011656	0.015292	0.005575	-0.008759	
0.000029	0.000196	-0.005612	0.042977	0.012309	0.050993	-0.000091	-0.015081	-0.000602	-0.040444	-0.024847	-0.018184	0.014712	0.023031	0.005787	0.116767	-0.011663	-0.003320	0.010088	-0.020543	0.058842	-0.047311	0.065879	-0.049333	-0.016038	0.001518	-0.006890	0.016019	0.044265	-0.000022	0.000922	-0.004644	0.000058	0.003851	0.017438	-0.020781	-0.013675	-0.004061	-0.023035	-0.001717	
0.000627	-0.023987	0.001752	-0.007068	0.046973	-0.000466	0.020974	-0.012061	-0.017238	-0.024731	0.021411	-0.003950	0.006578	-0.018830	0.006736	0.008911	0.079454	0.005789	-0.005682	0.003081	0.040449	0.000713	-0.015578	0.007266	0.005060	-0.000063	-0.001916	0.018147	-0.000062	-0.003283	-0.007330	0.002083	-0.038364	0.000148	-0.031234	0.015115	-0.037293	0.039419	-0.000024	0.020203	
-0.000239	0.014940	0.026884	0.004026	0.003625	0.015566	-0.023946	-0.001797	0.026477	0.026442	0.012048	0.016010	0.001870	-0.016278	0.016136	0.224870	-0.008783	0.012257	0.000028	0.017101	0.004806	-0.004718	-0.001704	0.003919	-0.001858	0.012983	0.006878	-0.005303	-0.020082	-0.000026	0.022456	0.014380	0.037048	0.017852	-0.001161	0.024760	-0.010298	-0.006303	-0.001487	-0.032411	
0.046532	-0.020118	-0.001119	-0.003707	0.001085	0.012805	-0.006762	0.058121	-0.061848	0.004879	-0.028345	-0.025566	0.003197	0.003343	-0.033541	0.000729	-0.003851	-0.005033	0.003256	0.048031	0.014788	0.004734	-0.034321	0.048334	0.002658	-0.001677	0.006300	0.006947	-0.007286	-0.105152	-0.093025	0.022558	-0.015589	-0.053276	0.000027	0.014941	0.033583	-0.005984	-0.007495	-0.092840	
0.021451	-0.060825	-0.039348	0.006694	-0.008015	-0.036851	0.019248	-0.009552	0.016802	0.000632	0.001434	-0.062742	-0.007539	0.064263	-0.017080	0.030859	-0.014766	-0.022241	-0.064996	-0.071419	-0.056682	0.012264	-0.019801	-0.005913	0.024645	0.017750	-0.009747	-0.002737	0.002850	0.016438	0.001224	0.000476	-0.000543	-0.013151	0.005048	0.015628	-0.009493	-0.013742	-0.007772	-0.046822	
-0.001040	0.033193	-0.000203	0.015821	-0.004634	0.020322	0.014389	0.019062	0.040795	-0.023153	-0.000122	0.005280	-0.027381	-0.016908	-0.010692	0.085960	-0.094622	0.011416	0.000774	0.023695	0.036568	-0.006579	0.020264	0.024844	0.005346	-0.002192	-0.009514	0.028796	-0.023143	0.028248	-0.012676	-0.018749	-0.009276	0.007373	0.001782	0.018927	0.002426	0.002591	-0.008708	-0.011987	
