0.238129	0.472780	0.531424	0.276156	0.482558	0.616653	0.305245	0.436116	0.500097	0.468259	0.627932	0.621367	
0.273530	0.455435	0.599096	0.258039	0.416864	0.478118	0.298645	0.440102	0.497189	0.549984	0.624393	0.628018	
0.168790	0.363445	0.486678	0.346791	0.461275	0.534886	0.323250	0.621294	0.617653	0.169612	0.623956	0.627827	
1.000518	1.020062	1.015324	0.240806	0.400045	0.485797	0.233615	0.601124	0.609962	0.385854	0.589213	0.620488	
0.244656	0.447968	0.523023	0.277791	0.615490	0.626501	0.269470	0.422133	0.508963	0.288022	0.615912	0.631407	
0.240786	0.446890	0.551015	0.284586	0.427828	0.492517	0.295937	0.430124	0.506375	0.181438	0.621626	0.630528	
0.252758	0.469751	0.624697	0.126902	0.433796	0.543891	0.487924	0.739179	0.796054	0.345050	0.628768	0.627988	
0.262206	0.454786	0.586032	0.256989	0.442334	0.546627	0.275903	0.410592	0.478917	0.122891	0.503569	0.629173	
0.215390	0.373129	0.461360	0.307990	0.430940	0.501929	0.451235	0.616746	0.616237	0.272973	0.580591	0.631454	
0.182010	0.351863	0.444427	1.080305	1.012708	0.986423	1.000526	1.020061	1.015515	0.538082	0.586947	0.627668	
0.214963	0.426324	0.575196	0.255599	0.439911	0.518422	0.308899	0.408751	0.460824	0.586237	0.621500	0.614025	
0.263410	0.462673	0.532523	0.190770	0.424470	0.576553	0.291709	0.618425	0.625848	0.579648	0.621944	0.620280	
0.240083	0.440247	0.524720	0.228347	0.421345	0.535846	0.205020	0.589720	0.626133	0.667984	0.625615	0.609047	
0.186914	0.349191	0.426248	0.286476	0.459770	0.532068	0.233659	0.423163	0.543627	0.424711	0.586956	0.629105	
0.183744	0.359260	0.479497	0.318285	0.449290	0.493879	0.235014	0.383420	0.452040	0.793287	0.803022	0.786228	
0.268671	0.446862	0.524404	0.157517	0.554392	0.627429	0.379093	0.622545	0.627319	0.463893	0.620808	0.628170	
0.203722	0.401505	0.515813	0.294846	0.642382	0.618181	0.236195	0.387364	0.489838	0.335578	0.625035	0.620341	
0.271209	0.460497	0.553387	0.290849	0.433529	0.510465	0.234970	0.369973	0.434101	0.584427	0.629630	0.611569	
0.271050	0.471233	0.551457	0.433157	0.473945	0.565274	0.110714	0.417983	0.626667	0.662890	0.627327	0.615343	
0.219423	0.426851	0.589993	0.191521	0.463543	0.614448	0.487767	0.724331	0.737080	0.380200	0.590910	0.627504	
0.212565	0.434606	0.554001	0.250735	0.619336	0.627488	0.355015	0.450602	0.479489	0.652378	0.624917	0.612997	
0.188134	0.375683	0.578786	0.286390	0.424218	0.491788	0.250761	0.448915	0.624144	0.329544	0.628153	0.633484	
0.253649	0.481893	0.559060	0.223465	0.495812	0.615929	0.337678	0.597153	0.616286	0.166721	0.589947	0.627921	
0.200168	0.434205	0.570689	0.299393	0.537360	0.613901	0.133834	0.644599	0.627909	0.676573	0.633925	0.633374	
0.165968	0.353454	0.471129	0.092799	0.341444	0.627021	0.284117	0.458293	0.575542	0.472191	0.585334	0.632278	
0.175949	0.349319	0.458516	0.179911	0.349481	0.468833	0.364346	0.448174	0.542438	0.288422	0.611999	0.633957	
0.219339	0.399588	0.609990	0.664293	0.622561	0.611754	0.248500	0.627099	0.609972	0.195883	0.606163	0.630522	
0.228785	0.408896	0.503669	0.441456	0.623888	0.611311	0.615613	0.625521	0.613898	0.669190	0.628274	0.610902	
0.190234	0.402110	0.542585	0.260136	0.423416	0.507969	0.213113	0.446972	0.599360	0.262872	0.591920	0.627307	
0.212007	0.390843	0.491545	0.225732	0.439884	0.532261	0.219857	0.619370	0.628453	0.524853	0.672266	0.673344	
0.242613	0.451896	0.566075	0.104265	0.321097	0.508887	0.220933	0.427020	0.557625	0.663795	0.627180	0.607571	
0.216788	0.411329	0.538981	0.277382	0.442383	0.516724	0.267587	0.437115	0.591271	0.239070	0.551593	0.626876	
0.190698	0.366517	0.497112	0.557607	0.621833	0.614911	0.468323	0.685525	0.668769	0.578919	0.628398	0.614745	
0.186801	0.395700	0.583644	0.241927	0.438668	0.548084	0.307565	0.421427	0.468199	0.665642	0.623889	0.603499	
0.270974	0.472408	0.611420	0.796416	0.749672	0.762837	0.277303	0.617175	0.627195	0.381823	0.620914	0.620394	
0.191326	0.405337	0.553154	0.272427	0.448559	0.516156	0.273328	0.430467	0.514055	0.371640	0.538481	0.622752	
0.254948	0.438703	0.526022	0.356308	0.616575	0.626052	0.248964	0.408938	0.469444	0.413681	0.595104	0.627168	
0.197565	0.420168	0.547632	0.234741	0.385171	0.473592	0.204391	0.355040	0.429626	0.530302	0.621016	0.613410	
0.275433	0.474779	0.620951	0.258582	0.442366	0.521232	0.217117	0.359432	0.430369	0.482544	0.623477	0.618393	
0.237538	0.418430	0.514411	0.260294	0.616534	0.619764	0.343126	0.634193	0.624400	0.272499	0.627204	0.629452	
0.253626	0.454010	0.544209	0.268708	0.452667	0.527297	0.502523	0.614547	0.625349	0.663860	0.639749	0.605712	
0.240864	0.440346	0.553152	0.219494	0.619861	0.619373	0.214719	0.392686	0.488724	0.426751	0.622081	0.622888	
0.287414	0.540058	0.626056	0.260709	0.449526	0.589348	0.186484	0.342270	0.455203	0.664374	0.623425	0.612821	
0.191030	0.396487	0.521159	0.247620	0.398640	0.452705	0.396826	0.619125	0.610634	0.514805	0.629157	0.614939	
0.214121	0.434955	0.562202	0.218215	0.379168	0.466472	0.222214	0.382942	0.479991	0.670405	0.629653	0.616630	
0.169744	0.424179	0.561876	0.328765	0.440312	0.499270	0.559429	0.619148	0.627395	0.668159	0.628957	0.608620	
0.226703	0.433055	0.596780	0.093245	0.255957	0.439758	0.475522	0.523838	0.594078	0.580523	0.623669	0.616485	
0.175128	0.361448	0.474644	0.151584	0.407510	0.615249	0.209695	0.400049	0.519476	0.197284	0.558721	0.628807	
1.000548	1.020062	1.015511	0.254000	0.606733	0.628398	0.306675	0.428281	0.477382	0.339723	0.595710	0.636268	
0.198223	0.352772	0.454866	0.494140	0.708915	0.802394	0.487241	0.582861	0.657942	0.186922	0.610877	0.626511	
0.201064	0.393167	0.486981	0.216082	0.379500	0.463085	0.910214	0.903023	0.903593	0.409930	0.585294	0.625776	
0.187790	0.351474	0.435161	0.253991	0.619794	0.615712	0.177324	0.382898	0.585444	0.329610	0.625577	0.622004	
0.170265	0.355281	0.464772	0.287006	0.442167	0.482690	0.569345	0.622047	0.616809	0.665872	0.625523	0.611824	
0.214349	0.421471	0.566707	0.385676	0.621641	0.621261	0.229858	0.383979	0.464682	0.484131	0.631626	0.628104	
0.259738	0.444169	0.529873	0.202208	0.509186	0.597988	0.287144	0.398195	0.458192	0.667652	0.626561	0.609099	
0.213096	0.422434	0.516966	0.236456	0.372076	0.443285	0.183467	0.315720	0.386027	0.222016	0.620689	0.631425	
0.226480	0.430299	0.541879	0.125038	0.338373	0.468137	0.183173	0.351035	0.444796	0.476541	0.620351	0.619990	
0.216000	0.413912	0.515685	0.929420	1.314366	0.946296	0.194711	0.615197	0.629519	0.647743	0.623829	0.609863	
0.174748	0.355597	0.444383	0.353588	0.625377	0.609549	0.381038	0.563595	0.606988	0.186366	0.616477	0.628307	
0.243766	0.437039	0.561839	0.276554	0.432372	0.510345	0.169320	0.458352	0.616551	0.321810	0.624045	0.628832	
0.188957	0.363003	0.480548	0.315572	0.630458	0.625861	0.265936	0.406871	0.464510	0.668860	0.630601	0.610629	
0.205511	0.386094	0.499294	0.279402	0.425428	0.495795	0.162144	0.619341	0.628104	0.121039	0.627304	0.627708	
0.236201	0.431533	0.560383	0.520967	0.617961	0.613926	0.637189	0.617390	0.616418	0.667874	0.629654	0.609217	
0.225314	0.426454	0.531235	0.337414	0.433310	0.473063	0.289938	0.634124	0.617837	0.186509	0.609901	0.633162	
0.158890	0.299303	0.447959	0.287573	0.416008	0.492014	0.280819	0.429234	0.475095	0.667839	0.627447	0.608046	
0.209624	0.417828	0.529862	0.264270	0.451335	0.519428	0.212580	0.349876	0.618194	0.665228	0.624204	0.631730	
0.200508	0.389646	0.470222	0.162177	0.637107	0.627598	0.304180	0.439392	0.520106	0.304724	0.609512	0.630305	
0.275394	0.457573	0.610093	0.297677	0.434162	0.492451	0.224327	0.391486	0.489791	0.235736	0.617546	0.636697	
0.182412	0.406516	0.548111	0.306900	0.448456	0.493408	0.192014	0.424746	0.626068	0.119461	0.483374	0.628013	
0.188673	0.388810	0.518560	0.290034	0.436576	0.506234	0.182532	0.354013	0.498380	0.387569	0.604548	0.638855	
1.000535	1.020062	1.015224	0.241930	0.481476	0.585638	0.279359	0.560037	0.615326	0.631841	0.626606	0.617343	
0.259078	0.458508	0.583738	0.300287	0.624889	0.625439	0.102397	0.282083	0.600266	0.366520	0.629992	0.623828	
0.256439	0.460542	0.608969	0.623112	0.632652	0.628081	1.003462	1.032422	0.987886	0.202479	0.533731	0.626758	
0.213811	0.430869	0.535234	0.193314	0.443674	0.617589	0.258520	0.537462	0.615463	0.313574	0.570851	0.622016	
0.173092	0.365415	0.484363	0.216168	0.368798	0.447422	0.150128	0.392183	0.688539	0.671262	0.631556	0.609052	
0.249146	0.455525	0.583835	0.264410	0.641179	0.619449	0.176901	0.596019	0.627874	0.385213	0.610018	0.629443	
0.239212	0.452344	0.585300	0.185600	0.531837	0.622724	0.217129	0.354449	0.440735	0.663756	0.625946	0.631047	
0.212080	0.406788	0.500694	0.316213	0.452774	0.515719	0.301952	0.449966	0.523930	0.655201	0.623677	0.617018	
0.203011	0.387635	0.477621	0.245365	0.407717	0.494473	0.399896	0.620264	0.617130	0.671241	0.634418	0.618724	
0.196205	0.387122	0.504664	0.223670	0.390011	0.467440	0.650527	0.620539	0.619437	0.708885	0.684179	0.708653	
0.234247	0.442891	0.537558	0.290101	0.440700	0.511063	0.657731	0.619146	0.626625	0.252694	0.623087	0.627316	
0.207762	0.412250	0.512983	0.288571	0.454942	0.556987	0.313104	0.446330	0.490918	0.614892	0.626931	0.613742	
0.200836	0.399990	0.550305	0.284156	0.613081	0.625101	0.301097	0.431675	0.471049	0.198910	0.557093	0.621174	
0.219400	0.423447	0.520788	0.325159	0.620353	0.610995	0.596868	0.684347	0.724564	0.364833	0.630321	0.627668	
0.204051	0.419019	0.541637	0.295465	0.628660	0.626250	0.265459	0.372419	0.434154	0.366797	0.609183	0.625837	
0.310443	0.489951	0.613430	0.208143	0.653506	0.622562	0.645279	0.621834	0.614336	0.630942	0.621223	0.617556	
0.265736	0.450681	0.564724	0.277666	0.421837	0.501184	0.216356	0.560596	0.628100	0.307292	0.518018	0.624035	
0.172223	0.269798	0.443776	0.269823	0.438799	0.512612	0.240761	0.427467	0.517013	0.630078	0.626389	0.613088	
0.283886	0.516283	0.622968	0.289379	0.429909	0.497607	0.190896	0.419914	0.584139	0.634534	0.620919	0.616556	
0.282471	0.457941	0.548047	0.151425	0.384913	0.601499	0.239527	0.622343	0.618504	0.324361	0.578078	0.628402	
0.296606	0.562794	0.626180	0.356028	0.460690	0.539357	0.225044	0.375929	0.506363	0.383951	0.618056	0.618536	
0.228993	0.449036	0.520992	0.286879	0.425484	0.489849	0.257102	0.371666	0.454306	0.323235	0.585000	0.622275	
0.989192	0.998129	0.992203	0.352120	0.454388	0.507342	0.291462	0.440597	0.522184	0.385363	0.622942	0.628910	
0.225463	0.430156	0.557870	0.099296	0.309436	0.627100	0.345095	0.547887	0.617395	0.671246	0.632965	0.636415	
0.264538	0.454973	0.583373	0.269200	0.500059	0.607169	0.338896	0.453068	0.524737	0.663353	0.625285	0.609814	
0.188253	0.394760	0.507453	0.180698	0.362618	0.490321	0.293193	0.438158	0.502542	1.000509	1.020062	1.015511	
0.230747	0.449143	0.603469	0.360456	0.619369	0.617785	1.000437	1.020003	1.015013	0.278610	0.566541	0.644093	
0.217278	0.390439	0.504990	0.117456	0.456372	0.626770	0.263680	0.595893	0.626005	0.662442	0.627987	0.616422	
0.200171	0.400721	0.494232	0.266609	0.584321	0.623924	0.324258	0.623894	0.624676	0.207082	0.626144	0.629831	
0.257778	0.447350	0.615418	0.373343	0.457988	0.565143	0.141566	0.627561	0.627768	0.665333	0.625831	0.627372	
0.213765	0.436636	0.574914	0.272544	0.438427	0.514723	0.261607	0.367449	0.436823	0.487331	0.630767	0.613758	
0.265272	0.455767	0.542514	0.189029	0.615001	0.626471	0.110221	0.343433	0.626071	0.393839	0.608034	0.631740	
0.274456	0.465514	0.586558	0.176897	0.436413	0.585477	0.204103	0.510683	0.613395	0.665221	0.627248	0.629577	
0.170103	0.355594	0.474252	0.313351	0.450911	0.494359	0.202554	0.367679	0.472098	0.661271	0.625859	0.626309	
0.235255	0.444542	0.525289	0.091174	0.271983	0.586346	0.174910	0.420787	0.625240	0.666520	0.625303	0.617802	
0.263341	0.452277	0.591942	0.231938	0.428463	0.617065	0.202807	0.382158	0.595297	0.505235	0.630538	0.627336	
0.252058	0.472856	0.617958	0.289328	0.426706	0.497665	0.316000	0.610478	0.623865	0.665998	0.629734	0.609572	
0.252893	0.458069	0.598367	0.256429	0.441214	0.562363	0.680608	0.796277	0.856908	0.159172	0.561401	0.622924	
0.308688	0.554668	0.625783	0.265855	0.408850	0.470576	0.203413	0.454581	0.621855	0.667629	0.627176	0.630333	
0.173750	0.357164	0.464870	0.326256	0.614881	0.614012	0.301874	0.428574	0.486830	0.337338	0.621027	0.620687	
0.157051	0.341814	0.485266	0.269559	0.429943	0.493204	0.207556	0.593994	0.630962	0.663065	0.623808	0.627408	
0.172263	0.348000	0.461739	0.490113	0.650376	0.728697	0.149861	0.413010	0.626093	0.385851	0.630647	0.627582	
0.257787	0.443970	0.547991	0.266788	0.438363	0.519702	0.196463	0.385803	0.518370	0.233192	0.546024	0.621470	
0.206840	0.438859	0.631674	0.341589	0.445589	0.502285	0.292482	0.438911	0.513381	0.647348	0.623529	0.626430	
0.199852	0.389666	0.510177	0.164152	0.338536	0.453586	0.305401	0.445669	0.482671	0.309678	0.597424	0.654734	
0.180629	0.343319	0.463070	0.174769	0.617058	0.618562	0.595093	0.627944	0.609608	0.413228	0.627469	0.631551	
0.230677	0.448355	0.549681	0.190039	0.351176	0.449494	0.207334	0.381031	0.486973	0.284682	0.621892	0.624115	
0.207706	0.389616	0.497062	0.286130	0.514057	0.625959	0.147864	0.515772	0.619566	0.666142	0.625149	0.613739	
0.243348	0.439106	0.587842	0.271986	0.427560	0.499660	0.224125	0.497674	0.683051	0.522176	0.624267	0.614804	
0.322039	0.578630	0.634668	0.225148	0.464291	0.603249	0.159319	0.625973	0.618802	0.440449	0.582540	0.617289	
0.225171	0.436350	0.567711	0.262499	0.637325	0.618783	1.067430	1.127540	1.161919	0.351510	0.612497	0.621477	
0.246726	0.437726	0.570517	0.233135	0.386346	0.463176	0.094996	0.262135	0.415594	0.746273	0.689136	0.721328	
0.275259	0.452944	0.610754	0.248560	0.435961	0.520946	0.187112	0.449134	0.621169	0.251130	0.591835	0.634326	
0.161193	0.335034	0.454141	0.656285	0.627437	0.608410	0.126739	0.615699	0.628181	0.357685	0.620384	0.627103	
0.193646	0.413055	0.527359	0.188030	0.349714	0.456624	0.169229	0.344833	0.469504	0.444446	0.617738	0.626244	
0.298565	0.533006	0.626565	0.088236	0.397488	0.528453	0.286615	0.436709	0.496259	0.311476	0.572692	0.618656	
0.213300	0.375631	0.485971	0.252808	0.372435	0.475809	0.146297	0.423440	0.628079	0.665450	0.626595	0.612574	
0.260661	0.422150	0.516875	0.274396	0.423349	0.491877	0.207427	0.393554	0.547002	0.668828	0.628120	0.613174	
0.266126	0.460816	0.537011	0.638848	0.713604	0.867253	0.191309	0.359989	0.485410	0.211009	0.622059	0.625265	
0.249685	0.451670	0.586490	0.300715	0.425943	0.471994	0.506236	0.756795	0.826148	0.346370	0.532572	0.611175	
0.184914	0.346568	0.435157	0.293355	0.437153	0.485727	0.315309	0.620979	0.618944	0.664754	0.622914	0.610494	
0.275549	0.467479	0.544238	0.290228	0.544345	0.619126	0.314064	0.473309	0.525993	0.621073	0.622439	0.619366	
0.197678	0.410023	0.572975	0.250431	0.395393	0.465032	0.206165	0.334376	0.431443	0.668491	0.626178	0.622612	
0.146442	0.316074	0.448714	0.209598	0.647279	0.618936	0.128589	0.335674	0.626333	0.662674	0.624150	0.616801	
0.153359	0.298492	0.399668	0.240173	0.416175	0.510917	0.259791	0.513405	0.586720	0.641572	0.623199	0.609822	
0.219112	0.378822	0.542014	0.298874	0.419506	0.495118	0.619135	0.615805	0.625926	0.654453	0.625940	0.610365	
0.264731	0.444666	0.605690	0.496760	0.584739	0.640545	1.265434	1.257911	1.008977	0.403625	0.618789	0.618529	
0.263955	0.454165	0.604480	0.289303	0.406164	0.486821	0.478875	0.709700	0.760765	0.668271	0.628638	0.631877	
0.167893	0.368671	0.448765	0.279425	0.627375	0.621022	0.176316	0.290179	0.423413	0.670034	0.628207	0.607987	
0.269457	0.455453	0.538195	0.278361	0.458481	0.530557	0.526436	0.626496	0.619521	0.659286	0.623624	0.607706	
0.194445	0.375620	0.492961	0.228888	0.546040	0.626123	0.340491	0.453224	0.527239	0.155555	0.536098	0.618178	
0.189446	0.384751	0.553414	0.216405	0.616944	0.610212	0.187240	0.623867	0.632084	0.664018	0.624843	0.612791	
0.272112	0.470554	0.613434	0.217309	0.567018	0.606290	0.289755	0.433009	0.490389	0.379818	0.618016	0.629988	
0.273494	0.476302	0.623553	0.243347	0.455790	0.546160	0.113658	0.360837	0.624882	0.667076	0.625659	0.619944	
0.268024	0.456745	0.542131	0.275757	0.397501	0.476291	0.231086	0.619497	0.617310	0.350773	0.572938	0.606342	
0.184916	0.371882	0.544979	0.082548	0.317028	0.560873	0.499628	0.734147	0.759075	0.154200	0.588369	0.630704	
0.206254	0.397860	0.501164	0.990106	0.998380	0.989063	0.992155	0.999491	0.989375	0.340180	0.619319	0.626703	
0.173470	0.368936	0.506018	0.224339	0.395127	0.496258	0.489497	0.741365	0.707663	0.550014	0.621429	0.624316	
0.241973	0.433179	0.564542	0.091482	0.236669	0.441137	0.198023	0.596187	0.629145	0.303092	0.623513	0.621833	
0.242117	0.434369	0.522861	0.154917	0.629150	0.627046	0.194700	0.347030	0.434563	0.624921	0.622727	0.617945	
0.203438	0.353889	0.482287	0.286974	0.421606	0.478004	0.159284	0.526281	0.626517	0.315082	0.634092	0.627842	
0.174918	0.336934	0.548526	0.301458	0.418550	0.494774	0.314112	0.421960	0.473742	0.463765	0.624870	0.625409	
0.165976	0.371810	0.477043	0.258948	0.384079	0.461738	0.157262	0.598392	0.627231	0.335615	0.623609	0.631507	
0.168446	0.308348	0.410085	0.212802	0.432235	0.569999	0.261770	0.435785	0.520681	0.672897	0.644349	0.658852	
0.278310	0.483856	0.609493	0.189343	0.376421	0.537812	0.168601	0.599499	0.628519	0.544950	0.622964	0.614017	
0.212637	0.408840	0.535759	0.098661	0.312535	0.442237	0.364745	0.445818	0.526967	0.563547	0.620549	0.620156	
0.277069	0.467672	0.609843	0.206372	0.521021	0.622501	0.236119	0.423542	0.538724	0.568760	0.624613	0.616874	
0.177972	0.391287	0.525977	0.285568	0.620692	0.610164	0.547062	0.619571	0.618364	0.355228	0.622049	0.628049	
0.299373	0.508121	0.617352	0.261901	0.435316	0.525562	0.165569	0.612996	0.628136	0.322038	0.573985	0.608331	
0.208156	0.378763	0.507406	0.252105	0.403775	0.494173	0.176368	0.362752	0.583449	0.222099	0.576344	0.624725	
0.294978	0.490788	0.616248	0.275324	0.455810	0.548598	0.334480	0.448172	0.555388	0.659719	0.622331	0.627603	
0.198761	0.415595	0.514820	0.336410	0.627971	0.617465	0.248444	0.617583	0.609598	0.415491	0.558770	0.629171	
0.162041	0.345252	0.467072	0.267124	0.600867	0.615895	0.367612	0.618648	0.617715	0.443981	0.593150	0.643521	
0.178678	0.384259	0.500600	0.248263	0.448101	0.602672	0.167933	0.602741	0.625150	0.670323	0.629888	0.614563	
0.189935	0.386381	0.469863	0.267941	0.396807	0.461390	0.244895	0.617907	0.614690	0.423740	0.619027	0.626605	
0.208344	0.425751	0.524359	0.233492	0.368377	0.468540	0.181405	0.396091	0.626242	0.329078	0.606175	0.631025	
0.254045	0.448437	0.573534	0.670229	0.632598	0.604065	0.189650	0.429153	0.575837	0.665878	0.628662	0.609787	
0.269277	0.462040	0.619664	0.224137	0.385934	0.467526	0.293252	0.449588	0.565291	0.271385	0.559565	0.620762	
0.196385	0.373701	0.464571	0.380733	0.581642	0.618393	0.190718	0.540473	0.622804	0.666263	0.627344	0.608087	
0.404475	0.560224	0.654782	0.314120	0.451517	0.543365	0.284784	0.426280	0.478616	0.325289	0.628150	0.618989	
0.138784	0.316217	0.470542	0.305398	0.627451	0.623499	0.230669	0.410368	0.599104	0.452075	0.582200	0.616646	
0.263279	0.447974	0.565612	0.214493	0.405271	0.533659	0.226336	0.392734	0.502318	0.551311	0.621014	0.619245	
0.200228	0.399321	0.511637	0.183702	0.616363	0.628611	0.267975	0.467527	0.625128	0.148045	0.638313	0.628206	
0.375764	0.617992	0.624983	0.192498	0.383194	0.502240	0.660724	0.622802	0.607942	0.677357	0.633283	0.638309	
0.181321	0.354960	0.460117	0.401966	0.630573	0.616939	0.213572	0.616395	0.629391	0.239547	0.568283	0.625102	
0.187414	0.373748	0.477917	0.144600	0.527208	0.627407	0.282203	0.443632	0.567003	0.369548	0.576558	0.623160	
0.195287	0.396984	0.472673	1.000532	1.020057	1.015251	0.225303	0.401835	0.492295	0.408707	0.602964	0.633871	
0.202860	0.382860	0.500676	0.280881	0.401500	0.474491	0.486554	0.506186	0.592084	0.137909	0.510996	0.630850	
0.252961	0.456940	0.578046	0.282000	0.504697	0.611164	0.231370	0.371257	0.454143	0.389597	0.626128	0.625380	
0.252008	0.446781	0.532072	0.763984	0.761192	0.749092	0.248074	0.390361	0.463771	0.658295	0.622368	0.620851	
0.190466	0.429842	0.537573	0.189722	0.473550	0.612302	0.257288	0.390657	0.475158	0.666375	0.626066	0.626922	
0.242899	0.461992	0.574350	0.298083	0.397047	0.497023	0.297221	0.631391	0.626483	0.315511	0.575385	0.619030	
0.255062	0.451579	0.559069	0.287804	0.433477	0.495597	0.313824	0.456708	0.501937	0.185060	0.624486	0.626299	
0.204353	0.401822	0.532150	0.250358	0.438007	0.520160	0.266191	0.409822	0.472519	0.262749	0.568471	0.629066	
0.271573	0.484632	0.612484	0.164419	0.376773	0.507279	0.296912	0.451740	0.549247	0.464954	0.621497	0.623674	
0.149463	0.323778	0.418711	0.274098	0.420426	0.489999	0.266974	0.440993	0.580236	0.142963	0.605941	0.628954	
0.185853	0.355778	0.436121	0.273766	0.445046	0.521002	0.478727	0.739579	0.794238	0.419264	0.626059	0.616673	
0.297491	0.529605	0.616001	0.338123	0.455110	0.530890	0.638199	0.620746	0.626247	0.297657	0.613135	0.633503	
0.213168	0.412447	0.506058	0.313958	0.445715	0.493551	0.179894	0.348771	0.469096	0.456000	0.596027	0.633836	
0.197580	0.367860	0.475012	0.249659	0.554880	0.626350	0.177182	0.622646	0.621258	0.198167	0.618902	0.627915	
