1.019960	0.658552	0.442838	0.355193	0.365630	0.329041	0.351432	0.335691	0.498084	0.358241	0.480117	0.432350	0.431272	0.453293	0.278744	0.383897	0.353563	0.316619	0.339406	0.352199	0.453737	0.406743	0.315232	0.328155	0.294422	0.364413	0.448971	0.327581	0.447732	0.432058	0.370077	0.476856	0.430638	0.363285	0.348095	0.394090	0.556162	0.433626	0.524047	0.333881	0.453986	0.453276	0.444603	0.406430	0.351089	0.370146	0.417670	0.414227	0.399337	0.391614	0.492699	0.448627	0.447230	0.287212	0.432434	0.434628	0.368310	0.358346	0.359472	0.438981	0.385640	0.431157	0.487873	0.360696	0.471420	0.426651	0.446972	0.366558	0.435969	0.356213	0.384180	0.358864	0.340624	0.393124	0.280916	0.444060	0.372151	0.366272	0.319337	0.523580	
1.020062	1.020062	0.997603	1.020059	0.389747	0.338724	0.341824	0.422205	0.322475	0.408934	0.447585	0.344072	0.386187	0.354417	0.321776	0.344461	0.406316	0.452002	0.431677	0.497650	0.614171	0.448244	0.437840	0.453018	0.418879	0.295638	0.741508	0.484744	0.332385	0.442606	0.390521	0.301391	0.472255	0.423342	0.310201	0.415485	0.407358	0.400270	0.483449	0.354756	0.456421	0.355082	0.354648	0.422026	0.547417	0.454082	0.426644	0.441233	0.384539	0.450160	0.438915	0.401164	0.474387	0.389109	0.385706	0.431556	0.312070	0.363370	0.410090	0.359664	0.353289	0.432842	0.407668	0.451378	0.451126	0.443078	0.417464	0.376142	0.433669	0.327527	0.370573	0.302757	0.431973	0.459653	0.433304	0.431216	0.320396	0.301171	0.431285	0.520551	
1.020062	0.477706	0.435122	0.395200	0.998116	0.356153	0.361160	0.428551	0.380333	0.274247	0.333827	0.322592	0.383960	0.423582	0.358723	0.583167	0.420072	0.427057	0.368535	0.374294	0.368098	0.314291	0.325114	0.328156	0.499150	0.487167	0.406219	0.450205	0.449585	0.289452	0.384296	0.447219	0.453220	0.393555	0.389399	0.363400	0.434629	0.421510	0.411313	0.603200	0.475983	0.432771	0.364116	0.375339	0.454764	0.417252	0.460089	0.346664	0.429470	0.426809	0.412356	0.384776	0.453055	0.339232	0.365927	0.443436	0.548401	0.389673	0.340138	0.416955	0.401241	0.404862	0.435646	0.344995	0.446871	0.386129	0.376495	0.382728	0.449372	0.356861	0.367726	0.349690	0.402725	0.579701	0.404064	0.392943	0.424397	0.452342	0.562629	0.533850	
1.019868	1.019942	0.356578	0.324710	0.998230	0.367761	0.997623	0.323447	0.344746	0.328729	0.260873	0.331998	0.343119	0.409596	0.294925	0.404437	0.584879	0.319197	0.399412	0.501823	0.357277	0.995143	0.447426	0.388730	0.292594	0.296513	0.306777	0.287251	0.427335	0.374122	0.458069	0.386849	0.374463	0.428586	0.479008	0.388859	0.428888	0.451548	0.436986	0.384832	0.355992	0.437627	0.402609	0.448025	0.364582	0.432730	0.476321	0.479458	0.415882	0.422400	0.516327	0.371134	0.435761	0.547535	0.403295	0.456360	0.407133	0.415412	0.388116	0.441793	0.345149	0.447846	0.375776	0.442626	0.381714	0.494551	0.445946	0.356084	0.417291	0.340578	0.385791	0.390210	0.534533	0.468136	0.348855	0.453432	0.449843	0.418787	0.455950	0.370684	
1.020062	1.018880	1.020060	0.410201	1.000105	1.002618	0.366366	0.340242	0.352623	0.323596	0.448496	0.397223	0.384377	0.425516	0.440903	0.398810	0.328145	0.380542	0.355149	0.430613	0.332208	0.289559	0.442163	0.472876	0.316125	0.304411	0.379886	0.452927	0.388108	0.445944	0.460272	0.352304	0.418767	0.353024	0.466952	0.429001	0.340859	0.394382	0.347998	0.472590	0.342085	0.444537	0.380506	0.388190	0.372586	0.381877	0.335326	0.465284	0.359805	0.355190	0.377715	0.416817	0.358352	0.411974	0.446077	0.453360	0.446000	0.432354	0.396593	0.384289	0.370127	0.404146	0.443056	0.416840	0.361250	0.434825	0.512677	0.405292	0.554582	0.563107	0.319434	0.421883	0.439032	0.341937	0.468112	0.440197	0.425798	0.475349	0.424128	0.358855	
1.020057	0.431663	1.002455	0.356158	0.407505	0.328841	0.343473	0.354498	0.444561	0.347241	0.426260	0.311551	1.019903	0.410755	0.379598	0.451878	0.325461	0.474018	0.341858	0.335237	0.312590	0.353084	0.413434	0.450466	0.374182	0.345985	0.599932	0.281747	0.365386	0.505406	0.365379	0.234735	0.411526	0.430566	0.444559	0.440593	0.412076	0.381179	0.441821	0.413039	0.454368	0.443451	0.425342	0.436822	0.609728	0.369482	0.440664	0.350149	0.494349	0.362658	0.357508	0.393509	0.441124	0.374932	0.397987	0.449131	0.501078	0.347509	0.344316	0.328195	0.433380	0.339746	0.442926	0.374369	0.417650	0.381070	0.360098	0.348696	0.431853	0.445378	0.387638	0.445843	0.529300	0.446506	0.445147	0.358074	0.266018	0.447568	0.422651	0.400500	
1.020062	1.020062	0.425262	0.412979	0.405328	0.388352	0.999743	0.353567	0.338603	0.452391	0.562314	0.348592	0.355022	0.573030	0.302717	0.403044	0.331112	0.619883	0.390955	0.443557	0.370367	0.441417	0.336247	0.404881	0.606530	0.424797	0.359534	0.431571	0.346977	0.286444	0.371640	0.390294	0.426695	0.454600	0.358411	0.445819	0.381603	0.529603	0.327859	0.346049	0.513207	0.346382	0.414571	0.376639	0.445894	0.346741	0.405405	0.418730	0.362707	0.420139	0.351625	0.448982	0.442646	0.401933	0.449591	0.525432	0.428401	0.382973	0.361150	0.438292	0.414261	0.424308	0.472892	0.365761	0.386706	0.353456	0.428033	0.455751	0.430304	0.448899	0.443633	0.437169	0.358427	0.415419	0.428634	0.396081	0.413198	0.407261	0.412524	0.379587	
0.644604	1.020046	0.998729	0.362939	0.996218	0.998002	0.370944	0.345646	0.325729	0.363572	0.308866	0.316166	0.434929	0.460566	0.324634	0.312118	0.437384	0.342071	0.433238	0.328018	0.368652	0.495412	0.235321	0.387295	0.356753	0.426326	0.409872	0.309109	0.361694	0.352088	0.433111	0.428145	0.412921	0.430325	0.345989	0.365777	0.419941	0.363320	0.429182	0.428609	0.507085	0.446012	0.380078	0.423012	0.405449	0.344134	0.418053	0.403524	0.353183	0.434090	0.357870	0.581750	0.361390	0.417563	0.390919	0.390202	0.452385	0.413308	0.314480	0.387610	0.398338	0.424884	0.349462	0.425070	0.375449	0.399543	0.423520	0.407382	0.452722	0.398094	0.403248	0.446090	0.360192	0.390817	0.396901	0.539356	0.397671	0.441695	0.349735	0.420268	
1.019897	0.605122	1.020050	0.452623	0.363205	0.419819	0.436872	0.344129	0.381610	0.534093	0.443086	0.432538	0.309046	0.304180	0.306189	0.342739	0.281759	0.303255	0.449445	0.387312	0.375888	0.268333	0.347306	0.439838	0.328083	0.449796	0.382693	0.459965	0.612508	0.366148	0.464973	0.439574	0.585488	0.296077	0.448129	0.559189	0.427048	0.386914	0.452345	0.456451	0.425777	0.394758	0.453754	0.435871	0.490830	0.465379	0.455480	0.373834	0.512060	0.403614	0.376818	0.409235	0.394786	0.585028	0.370136	0.410313	0.451428	0.370611	0.423629	0.443401	0.341359	0.396642	0.425766	0.376481	0.329847	0.496755	0.429602	0.349546	0.407676	0.311792	0.373665	0.477635	0.424047	0.316384	0.453477	0.350775	0.442346	0.620546	0.447054	0.432016	
1.020042	1.000803	0.413068	0.424846	0.355784	0.996556	0.332293	0.337324	0.353613	0.448298	0.437713	0.445679	0.516796	0.468064	0.292989	0.357750	0.399631	0.353508	0.420139	0.275730	0.428346	0.339733	0.528496	0.323549	0.320239	0.426157	0.377003	0.310754	0.451864	0.573330	0.342384	0.332605	0.441464	0.335895	0.438616	0.431748	0.402050	0.590584	0.562456	0.444680	0.409772	0.413333	0.434369	0.398612	0.412216	0.390082	0.437544	0.461875	0.450701	0.438765	0.360597	0.419157	0.424196	0.420705	0.407805	0.397402	0.410226	0.422626	0.386628	0.587785	0.448404	0.376642	0.428966	0.582566	0.468865	0.566607	0.386579	0.435020	0.397498	0.334721	0.354490	0.394501	0.359856	0.383552	0.425153	0.293448	0.592626	0.430721	0.447667	0.362224	
