1.000548	0.629761	0.273458	0.186715	0.185666	0.168930	0.176831	0.203113	0.310321	0.190761	0.320971	0.265303	0.241055	0.271662	0.145062	0.173802	0.150178	0.169074	0.163531	0.123151	0.292451	32.943930	0.159689	0.183837	0.162469	0.190131	0.255373	0.154805	0.251632	0.223640	0.188916	0.288474	0.236048	0.112206	0.181428	0.207485	0.306951	0.234748	0.287659	0.169799	0.284367	0.261825	0.258354	0.200959	0.184510	0.195174	0.222958	0.223992	0.207454	0.199917	0.297541	0.260311	0.264220	0.145233	0.260153	0.238458	0.171448	0.187337	0.152150	0.245267	0.167985	0.239531	0.273179	0.210972	0.319971	0.230740	0.262795	0.166383	0.227985	0.192430	0.182594	0.177144	0.165664	0.216694	0.145687	0.245606	0.167484	0.194111	0.159934	0.295589	
1.000422	1.000547	0.986211	1.000548	0.224269	0.184394	0.185356	0.246411	0.167355	0.204534	0.283131	0.182564	0.196482	0.178777	0.157009	0.185366	0.259716	0.296450	0.252391	0.312913	0.403603	0.258566	0.255673	0.289131	0.222585	0.110742	0.639466	0.319923	0.169940	0.316429	0.196776	0.285372	0.309039	0.270353	0.153743	0.220453	0.209593	0.206666	0.298886	0.177384	0.263563	0.182343	0.184556	0.228009	0.323404	0.272181	0.244861	0.243555	0.196577	0.266419	0.260168	0.215280	0.292294	0.209875	0.181021	0.256594	0.225772	0.179958	0.233686	0.191479	0.186006	0.238898	0.212946	0.280314	0.286294	0.270253	0.224074	0.180649	0.225074	0.157478	0.181071	0.138421	0.248800	0.245721	0.228985	0.232709	0.181072	0.153968	0.233161	0.295335	
1.000547	0.311194	0.239459	0.271376	0.986365	0.186652	0.187026	0.290972	0.188557	0.147208	0.184269	0.152367	0.261264	0.229854	0.155608	0.355747	0.210704	0.238827	0.179817	0.191157	0.175013	0.155385	0.181139	0.149717	0.312153	0.293507	0.259482	0.233107	0.267539	0.155519	0.154828	0.279758	0.288455	0.210354	0.201060	0.169104	0.302500	0.230555	0.209486	0.345728	0.286564	0.274766	0.201171	0.184702	0.286439	0.232016	0.298246	0.182406	0.252805	0.235320	0.211594	0.191466	0.279672	0.193831	0.174864	0.252826	0.318731	0.195555	0.186865	0.214949	0.200768	0.202151	0.248735	0.160839	0.254666	0.180487	0.195918	0.189831	0.280835	0.128266	0.203780	0.197413	0.207776	0.312226	0.207490	0.194256	0.204306	0.241263	0.310629	0.304128	
1.000543	1.000548	0.212195	0.181344	0.984927	0.231763	0.986749	0.228149	0.182606	0.163961	0.105411	0.169283	0.202150	0.225407	0.120188	0.217387	0.321766	0.174282	0.231158	0.307382	0.185819	0.984539	0.275140	0.249922	0.111691	0.107250	0.176207	0.105495	0.278102	0.184547	0.275354	0.185003	0.173947	0.225173	0.301349	0.200429	0.220935	0.286536	0.266375	0.203797	0.168240	0.249024	0.189585	0.266215	0.170729	0.292984	0.267781	0.299909	0.221730	0.235062	0.288097	0.191218	0.242036	0.305507	0.207341	0.301162	0.200450	0.200898	0.166051	0.247011	0.182489	0.275656	0.209403	0.251317	0.205618	0.290868	0.263380	0.164633	0.227140	0.159153	0.177222	0.217670	0.298773	0.282531	0.166486	0.289835	0.260860	0.218583	0.261570	0.196538	
1.000548	0.999491	1.000546	0.238198	0.984372	0.986434	0.229027	0.176139	0.198656	0.190478	0.275766	0.214177	0.192669	0.229012	0.265778	0.192455	0.212029	0.214085	0.185656	0.242345	0.163147	0.150903	0.250416	0.271063	0.223416	0.142557	0.208678	0.282594	0.246758	0.259488	0.287486	0.176222	0.226972	0.184552	0.320065	0.223266	0.161236	0.201149	0.182997	0.281886	0.160265	0.266705	0.186466	0.201652	0.206860	0.185694	0.170528	0.290165	0.183949	0.190302	0.194201	0.197394	0.162664	0.206144	0.290454	0.260874	0.269952	0.273061	0.193564	0.193025	0.181461	0.204282	0.236035	0.219832	0.189903	0.235821	0.306532	0.204239	0.309102	0.298560	0.157627	0.223664	0.249479	0.198934	0.271024	0.242051	0.226290	0.281734	0.224482	0.164726	
1.000503	0.289056	0.999115	0.201252	0.276559	0.181239	0.180020	0.213449	0.271294	0.234970	0.229423	0.155930	1.000490	0.225113	0.195509	0.253199	0.143786	0.289353	0.135656	0.173422	0.155693	0.166822	0.250413	0.293163	0.185342	0.150612	0.495993	0.117811	0.190104	0.300765	0.192432	0.113200	0.193113	0.287769	0.244065	0.245978	0.246540	0.181749	0.249233	0.228338	0.280161	0.241623	0.217395	0.234634	0.354007	0.177023	0.256762	0.164509	0.307761	0.185149	0.177742	0.211585	0.260833	0.183400	0.190897	0.280561	0.280876	0.170685	0.145994	0.178786	0.229771	0.133827	0.239833	0.183182	0.209483	0.204157	0.194411	0.168062	0.226749	0.262466	0.183656	0.247474	0.297001	0.258777	0.253502	0.165180	0.112254	0.261384	0.202830	0.196364	
1.000548	1.000548	0.266149	0.241303	0.287874	0.216145	0.984830	0.209540	0.178372	0.305286	0.312956	0.182252	0.178147	0.306992	0.302853	0.200080	0.178899	0.658690	0.315842	0.271626	0.203128	0.339332	0.126480	0.221568	0.345264	0.270770	0.199842	0.235571	0.200817	0.140736	0.121163	0.194609	0.231614	0.250451	0.200423	0.244093	0.188666	0.306832	0.175210	0.174531	0.305655	0.189673	0.198760	0.178086	0.269690	0.163509	0.245041	0.207296	0.174268	0.222898	0.175250	0.278857	0.242862	0.214690	0.278791	0.298842	0.242692	0.205179	0.179435	0.238141	0.210673	0.238452	0.306597	0.197480	0.211808	0.180868	0.221799	0.283924	0.219323	0.252972	0.259998	0.231049	0.155732	0.177090	0.219103	0.131486	0.198410	0.205850	0.219559	0.175254	
0.693853	1.000548	0.985970	0.214312	0.985173	0.986572	0.264138	0.185903	0.163903	0.195315	0.154296	0.203872	0.270397	0.305159	0.214885	0.190217	0.241327	0.165163	0.232934	0.117896	0.233766	0.296848	0.105015	0.189753	0.189754	0.232037	0.218198	0.159135	0.199549	0.187502	0.235422	0.229933	0.199143	0.298421	0.188194	0.188848	0.208007	0.194099	0.240735	0.224807	0.307961	0.241477	0.167256	0.221311	0.225251	0.178850	0.200432	0.212581	0.180081	0.237280	0.184748	0.316052	0.205482	0.219372	0.179541	0.187509	0.248060	0.217392	0.155996	0.184265	0.194456	0.230940	0.111961	0.231125	0.159479	0.215323	0.214982	0.213785	0.268275	0.205576	0.155951	0.249237	0.189643	0.189423	0.142113	0.307426	0.197248	0.241813	0.152589	0.209130	
1.000514	0.324320	1.000427	0.299902	0.202690	0.288391	0.243003	0.179387	0.206971	0.309589	0.260104	0.235973	0.117361	0.166403	0.195284	0.169580	0.103697	0.182510	0.254725	0.196021	0.218228	0.120722	0.164743	0.258279	0.157654	0.256847	0.204465	0.240669	0.567438	0.184250	0.290002	0.284000	0.317309	0.162736	0.248144	0.315573	0.246802	0.197769	0.284053	0.290611	0.231387	0.258259	0.275610	0.247900	0.280438	0.293783	0.287657	0.180887	0.301993	0.215743	0.182846	0.214427	0.201317	0.312247	0.193516	0.206079	0.255687	0.182578	0.256270	0.271066	0.167842	0.196331	0.219677	0.184650	0.161185	0.277149	0.228942	0.177735	0.211377	0.156690	0.196876	0.290515	0.229007	0.141599	0.261184	0.177487	0.261357	0.327168	0.244433	0.238195	
1.000492	0.995812	0.226099	0.291020	0.187603	0.987268	0.195548	0.178924	0.248617	0.302775	0.251631	0.287972	0.306392	0.311597	0.155329	0.181924	0.214592	0.177156	0.227915	0.099325	0.239766	0.128790	0.339089	0.142783	0.169614	0.275355	0.202569	0.152706	0.276701	0.311498	0.180355	0.152936	0.308303	0.136538	0.263094	0.240092	0.198898	0.351565	0.314366	0.260253	0.218350	0.226190	0.241516	0.213894	0.217440	0.193389	0.237160	0.274334	0.238562	0.267912	0.221232	0.220383	0.272264	0.225998	0.209931	0.206402	0.192987	0.210463	0.165139	0.308062	0.262916	0.163422	0.228324	0.305100	0.315094	0.326137	0.197727	0.240455	0.223357	0.166873	0.156393	0.167459	0.200635	0.198840	0.222964	0.166094	0.308261	0.228488	0.258099	0.164948	
