1.015353	1.015161	0.503217	0.513939	1.000968	0.495590	0.424218	0.455167	0.498878	0.568960	0.414780	0.426210	0.464847	0.554095	0.459248	1.004594	0.612857	0.451310	0.620599	0.493266	0.527633	0.431484	0.409942	0.611926	0.529683	0.528613	0.618170	0.504607	0.446823	0.553677	0.524961	0.500005	0.519225	0.724839	0.374564	0.521021	0.539701	0.579901	0.567757	0.528206	0.560364	0.626006	0.490018	0.467682	0.535541	0.505602	0.538671	0.517610	0.487815	0.497438	0.565194	0.558807	0.571584	0.554073	0.505041	0.538621	0.520939	0.506364	0.577874	0.614247	0.512086	0.528456	0.571125	0.538525	0.443749	0.623227	0.571767	0.625575	0.564974	0.561271	0.610660	0.505735	0.517931	0.399871	0.507306	0.457459	0.581882	0.494473	0.461112	0.511470
1.015289	0.992791	0.613573	0.484677	0.470559	0.444820	0.452857	0.484873	0.440621	0.505564	0.509998	0.371620	1.015363	1.015453	0.568104	0.593515	0.591342	0.430047	0.505886	0.395747	0.588784	0.514523	0.625638	0.528883	0.508495	0.423403	0.583918	0.557796	0.499276	0.478569	0.513204	0.460558	0.968067	0.527919	0.511475	0.514589	0.596043	0.544043	0.514790	0.619475	0.521904	0.492524	0.544038	0.517039	0.508583	0.616405	0.618552	0.575220	0.446687	0.568022	0.614548	0.505155	0.506195	0.470636	0.497322	0.476528	0.619334	0.522673	0.603387	0.418952	0.461058	0.523277	0.546441	0.533163	0.519397	0.550879	0.616309	0.403853	0.556509	0.478437	0.539755	0.591375	0.421526	0.541628	0.455656	0.551510	0.586608	0.512798	0.600996	0.519048
1.015300	1.001604	0.483839	0.528568	0.997108	0.482010	0.382977	0.442731	0.411694	0.471351	0.426259	0.406267	0.625570	0.479353	0.479328	0.488174	0.451206	0.568681	0.415421	0.444110	0.394452	0.506923	0.571004	0.483237	0.574754	0.497630	0.622286	0.518154	0.530254	0.442982	0.475554	0.613688	0.561447	0.519361	0.484100	0.608346	0.584625	0.541795	0.520245	0.547014	0.625779	0.550551	0.596884	0.572151	0.550061	0.522284	0.508155	0.443044	0.529635	0.617540	0.555453	0.598364	0.523187	0.450378	0.625595	0.493251	0.445787	0.559197	0.585065	0.531003	0.586964	0.462024	0.538835	0.618524	0.551732	0.533138	0.508796	0.503443	0.588482	0.565645	0.560299	0.520915	0.550625	0.625109	0.568124	0.550995	0.497560	0.479716	0.474188	0.532826
0.626783	1.015515	0.577211	0.461735	1.014045	0.425229	0.447735	0.405998	0.428826	0.439483	0.438724	0.407226	0.625435	0.333727	0.510651	0.571682	0.613740	0.523555	0.392874	0.483562	0.523376	0.517224	0.446084	0.406784	0.521370	0.519610	0.626407	0.503331	0.556225	0.518333	0.484042	0.525731	0.607957	0.463675	0.590524	0.527359	0.605664	0.482731	0.469461	0.608915	0.496850	0.463532	0.572066	0.475064	0.466991	0.515451	0.505823	0.529955	0.513430	0.626093	0.624911	0.599064	0.495650	0.620490	0.534339	0.497565	0.523090	0.427392	0.491628	0.626418	0.527666	0.571826	0.537974	0.563251	0.531706	0.570659	0.595752	0.496187	0.476565	0.479612	0.484720	0.502944	0.433796	0.547082	0.506802	0.518059	0.425193	0.440405	0.488779	0.503478
1.015189	0.640721	1.015495	0.485404	0.988500	0.990618	0.473111	0.450105	0.423045	0.435594	0.452785	0.535175	0.418816	0.548813	0.423256	0.487446	0.427391	0.399346	0.656473	0.602062	0.422875	0.439874	0.570457	0.512792	0.518185	0.444500	0.458806	0.625419	0.412902	0.616885	0.515976	0.531973	0.517282	0.607176	0.565499	0.612009	0.503789	0.523464	0.526443	0.549254	0.517656	0.514189	0.563179	0.554067	0.488779	0.470021	0.529087	0.513230	0.528865	0.553819	0.447943	0.602081	0.537299	0.620922	0.597921	0.610032	0.459213	0.626434	0.514103	0.523575	0.483377	0.517518	0.512183	0.582719	0.570885	0.492997	0.430662	0.534032	0.533900	0.448844	0.541359	0.458933	0.453111	0.553892	0.594831	0.610297	0.520560	0.502136	0.561564	0.471490
0.625847	0.998774	1.015511	0.514854	0.478838	0.444400	0.475460	0.435117	0.433309	0.458638	0.504967	0.540299	0.467784	0.519549	0.439993	0.419655	0.465826	0.396413	0.359738	0.346297	0.469566	0.620986	0.384938	0.506215	0.437950	0.497750	0.604000	0.504445	0.512434	0.625363	0.609117	0.509648	0.429201	0.562089	0.581894	0.521800	0.611111	0.520112	0.619356	0.496017	0.559655	0.525510	0.565041	0.581181	0.500744	0.489733	0.624119	0.553046	0.469199	0.503614	0.548246	0.524223	0.576916	0.516722	0.493026	0.576513	0.512615	0.522912	0.558483	0.527839	0.624097	0.484303	0.583244	0.615664	0.615323	0.579716	0.507867	0.493008	0.474746	0.531893	0.512788	0.594186	0.524028	0.517866	0.504692	0.397736	0.504282	0.534157	0.529610	0.619299
0.686245	1.015517	0.517713	0.480785	0.478036	0.467706	0.457742	0.989393	0.486823	0.423021	0.492703	0.422352	0.411465	0.496458	0.494028	0.515167	0.559626	0.584601	0.502313	0.465704	0.413253	0.387073	0.545746	0.470529	0.598017	0.544806	0.439101	0.392607	0.460150	0.445889	0.475037	0.636793	0.557398	0.957592	0.536484	0.536965	0.589307	0.414945	0.583346	0.620383	0.568074	0.584672	0.493444	0.504121	0.553357	0.471214	0.443153	0.614628	0.503708	0.487419	0.575030	0.610441	0.514848	0.511445	0.467338	0.593997	0.512107	0.529821	0.526426	0.529558	0.568374	0.592410	0.526812	0.500406	0.625891	0.581077	0.481797	0.546775	0.615578	0.478090	0.464441	0.509397	0.467564	0.467048	0.448140	0.441406	0.488828	0.624505	0.616865	0.395421
1.015515	1.015395	1.014735	0.475944	0.428501	0.454875	0.448054	0.564654	0.413283	0.406113	0.434765	0.519593	0.484891	0.392524	0.524722	0.416124	0.614096	0.473067	0.416158	0.516554	0.503557	0.452835	0.499753	0.447672	0.449203	0.427179	0.525374	0.406913	0.511373	0.404694	0.538096	0.603862	0.512377	0.441769	0.513272	0.625006	0.596438	0.528017	0.517431	0.515710	0.529379	0.483848	0.563952	0.579354	0.503820	0.524200	0.511374	0.528104	0.625872	0.597011	0.503721	0.543256	0.522429	0.495075	0.518826	0.435514	0.608439	0.511336	0.517502	0.573032	0.584523	0.619658	0.473746	0.519903	0.540334	0.498460	0.519235	0.426442	0.568538	0.503028	0.529513	0.527567	0.541029	0.504027	0.623596	0.567096	0.473913	0.508954	0.586121	0.517538
0.626374	1.015516	1.015384	0.460636	0.445978	0.998322	0.421951	0.414516	0.457011	0.401662	0.421493	0.532368	0.565887	0.557260	0.617247	0.512527	0.609562	0.509262	0.524957	0.616922	0.603611	0.596732	0.507785	0.571581	0.505264	0.499623	0.558610	0.499982	0.526147	0.509956	0.498398	0.562710	0.466532	0.603382	0.453368	0.528032	1.134700	0.624474	0.601682	0.480506	0.584855	0.518812	0.624380	0.626477	0.508925	0.569113	0.578720	0.505691	0.496373	0.497827	0.582441	0.498101	0.601610	0.516927	0.488567	0.521797	0.529240	1.015512	0.524012	0.592091	0.604018	0.496005	0.625865	0.565865	0.513725	0.593235	0.556678	0.514106	0.626400	0.520846	0.538454	0.599095	0.625517	0.454977	0.520292	0.499059	0.606872	0.624587	0.493918	0.476609
1.015515	1.015516	0.528009	0.622583	0.449238	0.468978	0.989053	0.423428	0.448731	0.989329	0.511764	0.439515	0.550459	0.481166	0.488501	0.622495	0.440910	0.562809	0.626796	0.499066	0.505556	0.399398	0.496465	0.472475	0.467669	0.516286	0.529300	0.455711	0.552842	0.441263	0.617322	0.500469	0.499954	0.594302	0.532044	0.605924	0.495643	0.481851	0.626326	0.498319	0.601900	0.529086	0.499803	0.524154	0.624232	0.488915	0.542480	0.600573	0.578427	0.537392	0.622209	0.590024	0.525643	0.611057	0.531436	0.448832	0.531538	0.442109	0.526144	0.587991	0.613662	0.545539	0.475498	0.556197	0.528639	0.415887	0.566418	0.552299	0.450620	0.508247	0.415951	0.585181	0.490254	0.431082	0.462347	0.608372	0.607168	0.506224	0.434416	0.602896
1.015513	0.622688	1.015163	0.490127	0.464004	0.466206	0.467831	0.440146	0.461970	0.443642	0.515330	0.386371	0.401198	0.476295	0.389581	0.358747	0.516137	0.464264	0.561816	0.474214	0.423175	0.451679	0.591645	0.617741	0.457042	0.541276	0.606471	0.549045	0.507250	0.595526	0.438132	0.516755	0.480344	0.489313	0.512779	0.559798	0.498338	0.498321	0.478234	0.624923	0.567332	0.538188	0.581271	0.622445	0.518172	0.611119	0.453720	0.523780	0.626874	0.464113	0.614600	0.560127	0.597603	0.619836	0.595767	0.588412	0.533447	0.511324	0.555850	0.617034	0.531375	0.515439	0.520018	0.599182	0.550519	0.496683	0.515976	0.592838	0.507207	0.456520	0.539824	0.529220	0.473936	0.540315	0.509269	0.525796	0.497738	0.525459	0.607927	0.625924
1.015096	1.015144	0.504836	1.007407	1.015515	1.002028	0.989046	0.988854	1.015512	0.430075	0.532196	0.411901	0.435786	0.618306	0.610137	0.537542	0.444175	0.468233	0.440432	0.541721	0.416857	0.492197	0.399935	0.520690	0.503232	0.490772	0.494722	0.501722	0.472549	0.531104	0.503763	0.477922	0.569513	0.482057	0.500220	0.590002	0.538573	0.511670	0.527804	0.612495	0.505796	0.590652	0.625668	0.496076	0.523018	0.498180	0.489078	0.583955	0.510299	0.525740	0.472346	0.606010	0.561276	0.524618	0.615493	0.507180	0.465189	0.626823	0.452875	0.626196	0.625803	0.536688	0.479044	0.473803	0.487137	0.562251	0.524110	0.493624	0.476172	0.543943	0.545192	0.610817	0.619050	0.503166	0.585422	0.389779	0.499696	0.609705	0.485889	0.626869
1.015514	0.997821	0.499665	1.015510	1.008461	0.487889	0.455380	0.402583	0.993420	0.426800	0.450451	0.372541	0.486518	0.490419	0.539860	0.478349	0.420136	0.456182	0.537895	0.496573	0.622389	0.382181	0.442594	0.514303	0.445773	0.557404	0.640720	0.527871	0.626098	0.426916	0.537678	0.475751	0.501189	0.626311	0.512735	0.626418	0.486917	0.487606	0.620554	0.561978	0.489480	0.489793	0.578628	0.592544	0.600367	0.492752	0.557391	0.528592	0.419485	0.589439	0.571421	0.469057	0.601327	0.525496	0.536320	0.452407	0.617371	0.514106	0.519341	0.473100	0.472295	0.619812	0.450003	0.528427	0.531851	0.621549	0.452012	0.503081	0.520561	0.465560	0.438540	0.422960	0.613771	0.576627	0.548449	0.532682	0.504594	0.585801	0.563401	0.525075
1.014323	1.015515	1.014275	1.002900	0.505655	0.474754	0.466828	0.426726	0.417389	0.456308	0.401673	0.520207	0.609520	0.384224	0.503339	0.442630	0.577502	0.526328	0.460528	0.419043	0.625880	0.565602	0.521772	0.439126	0.600464	0.466644	0.481085	0.670287	0.484457	0.456380	0.440572	0.665329	0.411940	0.489894	0.537925	0.573796	0.515706	0.462737	0.533160	0.491572	0.561264	0.512891	0.519910	0.521787	0.590011	0.522114	0.535243	0.501985	0.517880	0.444865	0.546064	0.488571	0.412246	0.544369	0.502079	0.525619	0.559429	0.527895	0.573515	0.614099	0.486132	0.482808	0.563496	0.483821	0.582795	0.535734	0.536740	0.539058	0.506920	0.463189	0.530666	0.613051	0.446040	0.512241	0.510447	0.487800	0.609225	0.532927	0.418646	0.501682
1.015155	1.015515	1.015448	0.497419	0.449242	0.458370	0.442075	0.398098	0.472813	0.402644	0.467748	0.463227	0.510065	0.523923	0.454816	0.503345	0.427361	0.549067	0.466127	0.434514	0.486272	0.361528	0.525570	0.419220	0.475940	0.625984	0.476006	0.598432	0.481174	0.491575	0.438383	0.567681	0.618500	0.623370	0.524179	0.475940	0.502351	0.457985	0.471600	0.587021	0.507318	0.595470	0.541246	0.476072	0.510385	0.515676	1.014718	0.519093	0.479284	0.516767	0.591246	0.544214	0.587105	0.527480	0.537292	0.559939	0.502968	0.451784	0.506992	0.598267	0.604174	0.568236	0.595122	0.494351	0.515317	0.503748	0.582629	0.524441	0.533351	0.565110	0.608020	0.616422	0.624924	0.554564	0.609841	0.532188	0.626326	0.598345	0.562148	0.510285
1.015515	1.015201	0.486102	0.481817	0.469392	1.005218	0.462083	0.432574	0.468209	0.433544	0.423350	0.445343	0.457210	1.014248	0.594650	0.376750	0.543661	0.460497	0.384424	0.520266	0.514157	0.580531	0.502852	0.550923	0.449083	0.592369	0.441283	0.476083	0.406075	0.545246	0.595396	0.510285	0.502989	0.989549	0.498973	0.478901	0.586414	0.517594	0.626416	0.551017	0.600092	0.515942	0.485666	0.472383	0.515175	0.470507	0.512179	0.511687	0.618041	0.624174	0.556739	0.527242	0.527491	0.625570	0.524831	0.617938	0.470039	0.592904	0.482067	0.527554	0.524410	0.488265	0.581348	0.566623	0.606233	0.604104	0.621331	0.412572	0.522827	0.614434	0.626170	0.617565	0.625643	0.555360	0.484641	0.488374	0.504862	0.407469	0.619909	0.569166
1.015511	0.997036	0.994560	1.014395	0.498484	0.455273	0.441468	0.407824	0.445334	0.386251	0.460499	0.435618	0.519802	0.471660	0.508687	0.397140	0.517780	0.529038	0.509614	0.404821	0.467952	0.455643	0.508146	0.409502	0.523049	0.369254	0.507657	0.626603	0.625000	0.613481	0.542078	0.507560	0.503957	0.521022	0.606546	0.530232	0.526654	0.490548	0.399616	0.608306	0.465592	0.418586	0.439910	0.624904	0.522562	0.510983	0.570505	0.462015	0.569414	0.502154	0.568967	0.590460	0.626900	0.494717	0.564649	0.531346	0.547462	0.591136	0.420354	0.540570	0.518840	0.510441	0.507808	0.520411	0.543524	0.613331	0.608625	0.512662	0.530976	0.506622	0.557455	0.588702	0.606590	0.552253	0.524419	0.505436	0.410182	0.448056	0.515858	0.508388
1.014242	1.014700	1.013952	1.013594	0.491602	0.480631	0.460367	0.357289	0.440847	0.454360	0.441424	0.626857	0.610773	0.582996	0.507726	0.381648	0.436099	0.593476	0.502092	0.503278	0.558000	0.434061	0.473426	0.613754	0.492198	0.481058	0.494604	0.476035	0.477997	0.496902	0.496507	0.453697	0.616922	0.447617	0.537505	0.404250	0.551626	0.479744	0.611527	0.596195	0.483829	0.499906	0.496880	0.589595	0.599969	0.542564	0.508152	0.458527	0.573198	0.616598	0.473949	0.556796	0.547900	0.491636	0.467817	0.575072	0.535117	0.537371	0.609064	0.521268	0.483418	0.526944	0.611949	0.428360	0.505258	0.512662	0.448085	0.513232	0.536292	0.597762	0.581359	0.599432	0.493337	0.503797	0.495715	0.439682	0.434612	0.508032	0.427684	0.565780
1.015515	1.013971	0.489996	0.608462	0.457890	0.998995	0.456192	0.425846	0.423785	0.446837	0.433850	0.481734	0.554077	0.450961	0.451626	0.394801	0.508894	0.488396	0.535203	1.014136	0.599125	0.488626	0.408978	0.573721	0.436959	0.618727	0.480610	0.486913	0.627311	0.521975	0.379297	0.490561	0.603623	0.488517	0.592159	0.564741	0.491761	0.542430	0.467699	0.541968	0.527132	0.496210	0.516600	0.545676	0.514658	0.556817	0.538403	0.478315	0.496443	0.627016	0.497387	0.583022	0.590738	0.510930	0.489311	0.466620	0.552640	0.520648	0.514659	0.571834	0.594812	0.594960	0.538561	0.571878	0.446256	0.472046	0.490826	0.523611	0.518755	0.608762	0.533186	0.491132	0.619863	0.543346	0.438246	0.614910	0.555205	0.511617	0.592568	0.478314
1.014840	1.015515	1.015515	0.493366	0.994838	0.483981	0.442375	0.473835	0.394625	0.467090	0.438428	1.015515	0.417374	0.423182	0.486359	0.485625	0.550792	0.501045	0.534796	0.485832	0.619692	0.505466	0.602407	0.492708	0.521455	0.623916	0.421561	0.379585	0.498134	0.400873	0.493260	0.497305	0.543316	0.545676	0.453847	0.386035	0.494541	0.492656	0.570744	0.527409	0.518543	0.563141	0.553874	0.609072	0.509020	0.493540	0.527689	0.626190	0.529070	0.557520	0.506217	0.620149	0.619019	0.534858	0.535573	0.550887	0.598157	0.595698	0.525196	0.495035	0.576977	0.587634	0.464561	0.590271	0.475848	0.519206	0.508670	0.439715	0.522754	0.569413	0.515602	0.489712	0.583600	0.467272	0.470598	0.550083	0.625891	0.506458	0.473612	0.539663
1.015300	1.014785	0.500398	1.000094	1.015515	0.447045	0.435277	1.013843	0.407085	0.423934	0.491789	0.544292	0.599950	0.620989	0.527384	0.467556	0.467465	0.580304	0.625064	0.465698	0.549292	0.401952	0.553417	0.451100	0.474881	0.372089	0.596475	0.518744	0.453644	0.505311	0.512726	0.521750	0.503780	0.529877	0.556537	0.621599	0.608351	0.531940	0.578466	0.415814	0.555857	0.555672	0.515186	0.525670	0.621242	0.519087	0.476372	0.607745	0.559476	0.614726	0.457659	0.494214	0.535806	0.514606	0.485625	0.548262	0.581652	0.420850	0.466561	0.606874	0.537566	0.504179	0.586143	0.525732	0.507974	0.419761	0.599012	0.565418	0.509493	0.625342	0.618039	0.524730	0.437692	0.422393	0.532230	0.510507	0.546263	0.524592	0.521341	0.561694
0.625079	1.015515	0.483370	0.471976	0.436223	0.465335	0.429285	0.430829	0.990661	0.411391	0.480112	0.497925	0.482145	0.467221	0.453102	0.606693	0.419221	0.392182	0.626073	0.472413	0.484139	0.344880	0.534928	0.603887	0.567313	0.410444	0.434632	0.401596	0.554467	0.682993	0.523075	0.454223	0.476917	0.444340	0.529868	0.602059	0.513188	0.581600	0.621071	0.625066	0.588240	0.550127	0.532545	0.440752	0.529044	0.490422	0.624082	0.499442	0.427799	0.508805	0.553555	0.623083	0.491473	0.612916	0.592270	0.625732	0.538638	0.535896	0.457723	0.511067	0.458353	0.551070	0.535064	0.469325	0.531098	0.523158	0.442356	0.567655	0.610870	0.529316	0.512002	0.490428	0.530804	0.525432	0.440192	0.495891	0.555013	0.516542	0.533068	0.558241
1.015515	0.522866	0.498586	0.461826	0.468516	0.440421	0.429133	0.466012	0.452171	0.604917	0.408091	0.609000	0.442020	0.531096	0.479421	0.524449	0.515007	0.499541	0.477584	0.370896	0.633827	0.579634	0.520242	0.471152	0.591734	0.524858	0.711557	0.406586	0.515312	0.527026	0.447551	0.518216	0.473302	0.588684	0.382623	0.461497	0.457079	0.534164	0.604590	0.485855	0.571750	0.468553	0.563194	0.579418	0.520624	0.458369	0.616325	0.626149	0.527881	0.513295	0.548212	0.616818	0.618997	0.588038	0.528851	0.467009	0.489959	0.512754	0.499229	0.526046	0.519312	0.573203	0.463027	0.626564	0.550526	0.598555	0.545782	0.525287	0.609461	0.582236	0.527617	0.541101	0.456114	0.477630	0.465396	0.532882	0.477515	0.508162	0.553238	0.538804
0.992548	0.575074	1.013282	0.474577	1.015515	0.467696	0.369568	0.512808	0.515925	0.418119	0.609673	0.513972	0.576048	0.491484	0.509115	0.436308	0.393632	0.432833	0.626016	0.429847	0.606885	0.470493	0.495190	0.612925	0.536047	0.390194	0.518818	0.484719	0.501974	0.493278	0.493272	0.498577	0.555325	0.624882	0.557513	0.471931	0.547556	0.624361	0.613625	0.525943	0.525868	0.527522	0.456511	0.584675	0.525658	0.490574	0.526229	0.507883	0.614535	0.526951	0.506632	0.525336	0.512172	0.495001	0.471820	0.484258	0.507865	0.490171	0.601829	0.623069	0.594501	0.529625	0.472496	0.616386	0.589144	0.542530	0.467433	0.585371	0.557263	0.565282	0.501888	0.457267	0.522438	0.468016	0.611169	0.539171	0.512776	0.429640	0.523686	0.564813
1.015513	0.536445	1.009381	0.489228	0.490749	0.470695	0.456284	0.447771	0.441101	0.399260	0.483989	0.455449	0.389804	0.626717	0.489098	0.615835	0.467621	0.520050	0.509428	0.388148	0.436798	0.464348	0.510457	0.471476	0.511321	0.403967	0.478282	0.639106	0.516940	0.625397	0.518073	0.547384	0.495488	0.524626	0.624874	0.478706	0.500472	0.484153	0.462803	0.540807	0.454518	0.349822	0.488755	0.625136	0.520416	0.550292	0.570969	0.514056	0.520772	0.527779	0.527658	0.527665	0.552652	0.600046	0.525843	0.586556	0.510599	0.500749	0.605576	0.457603	0.521982	0.502621	0.509782	0.571941	0.511807	0.572931	0.476987	0.483115	0.625608	0.476431	0.593238	0.618667	0.501620	0.563486	0.550209	0.527828	0.502499	0.574597	0.586993	0.533216
