-0.013588	-0.000720	-0.024925	0.002579	-0.001257	-0.038465	-0.027922	0.005813	0.010787	0.072782	-0.018309	-0.010742	0.001157	-0.041728	0.006629	-0.002639	-0.063767	0.013826	0.002334	0.001402	0.003244	0.006864	-0.007785	-0.003820	-0.000416	0.028936	-0.035667	-0.018823	-0.009442	-0.017988	0.025677	0.010304	0.001034	-0.031424	0.049870	0.000593	-0.009046	-0.008620	0.016918	-0.000683	
-0.008573	0.001316	-0.003765	0.010186	0.022376	0.001596	-0.012878	-0.014568	0.004754	-0.008331	-0.009824	5.923258	-0.010814	0.072922	0.003934	-0.062469	0.002561	0.002337	-0.013099	0.001861	-0.010528	0.000725	0.005825	0.016184	0.001582	0.010656	0.065059	0.005258	-0.006826	0.004624	-0.031617	-0.002344	0.017094	-0.025944	-0.006608	0.001623	0.056848	-0.018132	0.016744	0.045689	
-0.000139	0.004250	0.013230	0.007117	-0.003625	0.006593	0.076269	-0.001452	-0.011215	-0.000446	0.000078	0.000382	0.023508	0.008725	-0.000475	0.055878	-0.000956	-0.080677	0.010440	-0.004572	-0.005808	-0.001195	-0.010339	-0.000351	0.009468	-0.001282	-0.003153	-0.004693	0.003694	0.000880	-0.002490	0.004078	-0.052266	0.006385	-0.007731	-0.003035	-0.012192	-0.027254	0.031220	0.009484	
0.000239	0.020174	-0.004393	0.002328	-0.005802	0.038551	0.006683	-0.005546	-0.003160	-0.002915	0.001416	-0.003851	-0.023785	0.013084	0.036037	-0.004272	-0.008261	-0.002433	-0.013509	0.000623	-0.070774	-0.001443	-0.066555	0.002937	-0.022989	0.016662	-0.024342	-0.017848	0.014236	0.010317	-0.004241	-0.000522	-0.003580	-0.005044	0.009637	0.017187	-0.000016	0.031147	-0.003106	0.006814	
-0.000020	0.000265	-0.007026	0.003817	0.011245	0.002013	-0.013893	0.002307	0.024654	-0.000197	0.037252	0.044701	0.003106	0.044006	-0.010979	-0.014549	0.001821	0.016923	-0.029836	0.000546	0.000413	-0.007948	-0.005854	-0.002290	0.005251	-0.001294	-0.000005	0.000000	0.010831	-0.023742	-0.005037	-0.017540	-0.016037	0.010418	0.046470	-0.003708	-0.007860	0.007360	-0.001829	0.013161	
0.021971	0.019273	-0.025981	-0.009678	0.009133	-0.002096	0.063959	-0.005838	-0.013110	0.016932	-0.009798	-0.004616	0.007857	-0.009491	0.010082	0.007098	0.087380	0.021415	0.000989	-0.002115	0.001093	0.016400	0.003782	-0.006681	-0.020838	-0.013933	-0.006713	0.004606	0.004424	0.010244	-0.027587	-0.005098	-0.021749	0.005860	-0.030474	0.002902	-0.004751	0.000511	0.008581	0.007866	
-0.026601	-0.001099	-0.021244	0.010579	0.004080	-0.027348	-0.005072	0.101494	-0.043361	0.003029	-0.046560	-0.044952	-0.027394	-0.018273	0.000758	-0.000066	0.026221	0.000396	0.065085	-0.014901	0.002057	0.004723	-0.007088	0.010172	-0.001904	-0.009897	0.002203	-0.008869	0.002543	0.009408	0.004640	-0.027034	-0.001261	0.003120	0.005049	-0.017290	0.003805	-0.005414	0.027220	-0.025797	
-0.182180	0.017507	-0.011130	-0.007025	-0.013726	-0.006096	-0.052627	0.003309	0.007265	-0.001930	0.001801	0.007032	-0.014471	0.238299	-0.019793	0.005128	-0.000692	-0.027180	0.000552	-0.000058	0.003437	-0.007859	0.009835	0.000016	0.003428	0.001621	-0.001816	0.006386	0.000967	0.009760	0.004745	0.050970	0.000654	0.006274	0.027196	0.062866	-0.015255	0.007977	-0.015579	0.027103	
0.000285	-0.008865	-0.008493	0.014998	0.016523	-0.031085	-0.029971	-0.002365	0.025696	0.016390	0.004460	-0.026620	0.005571	0.016128	-0.033488	-0.017525	-0.001628	0.000346	0.013155	0.000010	-0.028232	0.017599	0.005679	0.002582	0.004438	-0.002031	0.003225	-0.008000	-0.003515	0.017309	0.006152	0.005951	-0.028576	0.010926	0.001623	-0.036598	-0.040740	0.019555	-0.010829	0.017310	
-0.024105	-0.032010	0.012030	0.032599	0.030325	-0.003071	0.006913	0.002766	0.003483	0.006632	0.066425	-0.027403	-0.020581	-0.005430	-0.019822	0.012389	0.002133	0.017205	0.007419	-0.003191	-0.003132	-0.030899	0.020808	0.000033	-0.000398	-0.011602	0.002913	-0.001330	0.005126	-0.093486	0.006955	0.011683	-0.001670	-0.026229	-0.001532	-0.008371	-0.000551	0.017142	0.010411	0.006937	
0.000002	0.007280	0.004342	0.014589	0.013569	-0.001807	0.002621	-0.003409	0.030902	0.004676	-0.002187	0.004159	0.013302	0.011520	-0.032195	-0.001056	0.011802	-0.014966	0.026096	0.006527	0.003496	0.003620	-0.012109	-0.001866	-0.001332	-0.020793	-0.000438	-0.009540	0.021227	-0.000015	0.003645	-0.033795	-0.013915	-0.002459	0.001548	-0.009048	0.012537	0.006258	-0.000063	0.022806	
-0.000000	-0.017056	-0.014336	-0.018900	0.020480	0.007394	-0.003753	-0.016281	0.000149	0.001466	-0.023580	-0.001252	0.064352	-0.022682	0.005916	-0.001123	-0.065352	-0.002255	0.010238	0.014197	0.008162	-0.002545	0.017676	0.024005	0.006984	-0.056572	0.008641	-0.002875	-0.000004	0.010581	0.013741	0.002695	0.003575	0.013160	0.004457	-0.058938	0.005298	0.002739	-0.017276	-0.016199	
0.000000	0.001099	0.018611	-0.032488	0.026232	0.033405	-0.000425	0.012579	0.040876	-0.015059	-0.075884	-0.003105	-0.009361	-0.199819	-0.001616	1.214432	0.021732	0.001594	-0.000529	0.028332	0.010087	-0.000025	0.004139	-0.004620	-0.001770	0.003090	-0.002415	-0.001262	0.008717	-0.024690	-0.011493	-0.000627	0.006804	0.036576	0.001260	-0.001154	-0.007194	-0.030827	0.002697	-0.004381	
0.001519	-0.003727	0.001126	0.013252	-0.007732	-0.007386	-0.002677	0.000763	-0.018454	-0.029180	0.071326	-0.080135	0.001935	-0.017497	0.021267	0.000625	0.014766	0.009271	0.008035	-0.003848	-0.001241	0.000923	-0.031407	-0.016095	-0.006383	-0.012493	0.004134	0.003800	-0.000556	-0.019143	0.002523	-0.000298	-0.000048	0.005243	0.052482	0.022609	0.009226	-0.000241	0.022226	0.009957	
-0.000614	0.030214	-0.002984	0.000698	-0.010266	0.000265	0.026894	-0.007958	0.006916	0.006206	0.002489	-0.008836	-0.026893	-0.064190	-0.038349	-0.042254	0.042621	0.001685	-0.007069	0.006542	-0.010597	-0.003616	0.001899	-0.003481	0.007238	-0.050393	-0.008858	0.017089	0.007544	-0.003736	-0.045748	0.006340	-0.000121	0.005838	-0.008868	0.000818	0.003066	0.001362	0.021863	-0.001901	
-0.000515	-0.032131	-0.003316	0.008906	-0.002929	-0.003975	0.000289	0.024949	0.033122	0.003317	-0.003316	-0.034853	-0.002350	0.003906	-0.059729	0.020447	-0.021904	-0.012075	-0.000298	0.089026	0.008017	0.024233	0.008723	0.011003	0.003588	0.006703	0.024346	0.008215	-0.000940	-0.008469	0.013667	-0.003269	-0.017206	0.005297	-0.005457	0.008592	0.014100	-0.002152	0.004499	-0.011981	
0.000190	-0.037422	0.025323	0.005202	0.005126	0.040115	-0.000483	0.007093	-0.010324	0.051896	-0.002370	0.167447	-0.008367	-0.158158	-0.078671	-0.031714	0.039494	-0.028405	0.003859	-0.027352	0.003011	-0.001261	0.024358	-0.022203	0.049716	-0.019172	-0.002812	0.011248	0.004187	0.013697	0.025105	0.014759	0.034640	0.033736	0.018098	-0.029253	0.011367	0.001597	-0.004192	0.022094	
-0.000018	0.001413	0.017402	-0.002252	-0.011993	0.000109	0.002421	0.000856	-0.011357	-0.000030	-0.036205	-0.116931	0.003730	0.001089	-0.001842	0.000775	-0.008919	0.003540	-0.024970	-0.003938	-0.000278	-0.030123	0.010087	-0.029287	-0.007335	-0.069851	-0.000143	-0.009998	0.004484	0.016857	0.006115	0.000177	0.005474	0.009922	0.017928	-0.004896	0.035843	0.027737	0.003501	-0.008883	
0.002089	0.009559	-0.000254	0.000457	-0.021963	-0.000129	-0.011222	-0.000405	0.009129	-0.003446	0.003560	-0.002114	0.056858	-0.044487	-0.067270	-0.010093	0.005938	0.036590	0.029612	0.003386	0.007425	-0.012430	-0.005319	0.039572	-0.026455	0.002810	0.012342	0.019013	0.009910	0.000357	0.008466	0.003961	-0.000782	-0.005442	0.007191	-0.009993	0.006164	0.000254	0.014432	-0.015796	
-0.000003	-0.000000	-0.023459	-0.005001	0.001205	0.001489	0.007241	-0.000866	0.001508	0.006736	0.005189	-0.018251	-0.008724	0.011665	0.009837	-0.007640	0.037420	-0.023562	0.005884	-0.029380	0.001710	0.001617	-0.011407	0.003867	-0.000996	0.001337	-0.007680	0.001408	0.033385	0.008446	0.001289	0.003338	0.007933	-0.000273	0.003951	0.011518	-0.018649	0.001308	0.014579	0.000497	
0.000736	0.000023	-0.022621	0.001229	-0.010830	-0.020924	0.016022	-0.005461	0.007489	0.005236	-0.003379	-0.000702	-0.008196	0.021766	0.035694	-0.010734	-0.001393	0.000597	0.001886	0.021213	-0.001549	-0.002357	0.007079	0.007464	0.010206	0.003367	0.000184	0.002288	-0.000942	0.003708	0.005135	-0.016237	0.044181	-0.007351	0.010827	-0.006050	-0.003573	0.017448	0.027921	-0.010311	
0.000337	-0.013363	0.001384	0.004458	0.014343	0.000919	-0.000900	-0.000045	0.018100	-0.042895	0.009044	-0.022842	-0.012321	-0.004247	0.067844	0.087867	0.011298	-0.002711	0.024909	-0.001658	-0.010038	0.020953	0.013694	-0.019886	-0.002254	-0.015572	-0.029465	-0.000883	0.005094	-0.021567	0.007650	-0.016792	-0.003386	-0.007189	-0.003664	-0.001718	-0.002133	-0.015449	0.001930	-0.010643	
-0.000068	0.003741	0.038592	0.031997	0.009259	-0.000587	-0.042340	-0.018548	-0.031039	0.022287	-0.079587	-0.004668	0.046479	-0.002798	-0.014676	-0.000602	-0.016972	0.012499	0.075719	-0.009593	-0.003279	0.005973	0.006192	-0.013200	0.000606	0.047810	-0.008453	0.000061	-0.000916	0.007393	-0.004694	0.014253	-0.033125	-0.029974	-0.006876	-0.008506	0.002266	0.050577	-0.022674	-0.069743	
0.000776	0.002709	-0.001670	0.029876	-0.012545	-0.016383	0.096891	-0.000009	0.000294	0.009560	0.003377	0.019289	0.030513	-0.020515	0.001209	-0.017053	0.053557	-0.005578	0.000077	0.001725	0.018209	0.004113	-0.000662	0.000044	0.000711	-0.032512	-0.000021	-0.002572	-0.008320	-0.013587	0.015294	-0.005418	0.002611	0.003803	-0.026750	0.006380	0.022102	0.002585	0.012401	-0.007833	
-0.000420	-0.055484	-0.019116	-0.008709	-0.004447	0.059581	-0.000162	-0.054157	-0.007198	0.009293	0.139719	0.005199	0.024556	-0.016785	0.248867	0.019510	0.010930	0.101069	-0.007749	-0.002899	0.007981	0.000174	0.011375	0.065068	0.032931	-0.003333	0.011869	0.014216	-0.023104	-0.002419	-0.001712	0.027261	-0.001117	-0.003364	-0.005906	0.019683	0.030729	0.009676	0.005810	-0.006218	
-0.000095	-0.004966	-0.024541	-0.002195	0.003204	0.007660	-0.057672	0.000079	-0.057826	-0.004605	-0.000838	-0.038127	-0.024231	0.028365	0.001684	-0.150641	-0.002986	0.007892	0.005609	0.008832	-0.002908	-0.010608	-0.001055	0.003731	0.015230	0.007392	-0.035715	0.000141	-0.018475	0.002080	0.007457	0.006827	-0.005134	0.031132	-0.004126	0.011389	-0.005527	-0.016243	-0.016906	0.039267	
0.000088	0.004622	0.028011	0.015032	0.007464	-0.001956	-0.001443	-0.052928	0.011494	-0.013716	-0.006839	-0.069913	-0.000607	0.002307	0.004488	0.000014	0.074838	-0.077729	-0.000425	0.005944	-0.023731	-0.007525	0.003840	-0.003121	-0.000107	-0.019748	0.000568	-0.008612	0.010318	-0.002454	0.013728	0.007413	-0.003118	0.015137	0.001103	0.012264	0.019492	0.007664	-0.011740	0.005080	
-0.000142	0.001046	0.008000	0.001233	0.041988	0.044555	-0.000037	-0.003459	-0.001488	0.002749	-0.004261	0.045355	-0.023718	0.003156	0.000995	0.003989	0.002575	-0.015339	0.026458	0.005734	0.003638	-0.008140	-0.003184	0.004965	-0.001543	-0.008548	0.000990	0.000689	0.003879	0.022775	-0.043817	0.008455	0.006687	0.024488	0.001111	0.017155	-0.012788	0.055837	0.002643	0.085340	
-0.000075	0.008015	-0.016544	0.002361	0.016457	0.004406	-0.000147	0.007784	-0.021483	-0.001874	-0.005802	0.004915	-0.007912	-0.009156	0.012310	0.003368	-0.045728	-0.000909	0.004839	0.004803	0.013648	-0.005602	0.002239	-0.003541	0.002999	0.009676	-0.013931	0.001046	-0.027634	-0.024013	-0.000661	-0.010437	-0.011943	0.006092	-0.012186	-0.001633	0.005661	0.019213	-0.001641	0.040911	
0.000080	0.013609	0.006757	-0.010411	0.006425	0.022073	-0.032041	-0.006368	0.000062	-0.001654	-0.019201	-0.013582	-0.011191	0.001663	-0.013179	-0.004602	0.014914	-0.013425	0.002117	-0.023934	0.002294	-0.028059	0.012669	0.001093	-0.009882	0.012597	0.016427	0.000389	0.038510	-0.014780	-0.000077	0.064467	-0.056041	-0.017220	-0.028815	0.000717	0.031165	-0.009794	-0.052973	0.063330	
-0.000069	0.002284	0.002367	0.029720	0.064910	0.000008	0.004503	0.007337	0.031605	-0.003670	0.005266	0.030000	-0.005222	0.005758	-0.002803	-0.011193	0.005690	-0.028055	0.014542	0.001852	0.022840	-0.000675	-0.009402	-0.000757	0.000010	0.005778	-0.002414	-0.001856	-0.021203	-0.037551	-0.013951	-0.004458	0.003362	0.000973	-0.002298	-0.085973	0.016525	0.052192	-0.007236	0.010982	
0.000251	0.014482	0.000021	0.009134	0.015564	-0.046758	-0.019000	0.004810	0.000996	0.018388	0.006253	-0.003640	0.003144	-0.002189	-0.012368	-0.005414	-0.002372	0.067398	0.002918	-0.004917	-0.027849	0.005210	0.011807	0.003530	-0.021887	-0.046783	-0.019252	0.003418	0.026725	0.009481	-0.005825	-0.002087	0.004968	0.000374	-0.020869	-0.004372	-0.018687	-0.007095	-0.021304	-0.010729	
0.000004	0.004316	-0.000886	0.003871	0.041475	0.001874	0.002708	0.053135	0.002340	-0.004384	-0.000915	0.014263	0.014454	-0.005362	-0.077104	-0.004614	0.007396	0.007671	0.000372	-0.019564	-0.008172	0.004047	0.049940	0.006251	0.000593	-0.035418	-0.015361	-0.038426	0.006627	0.005445	-0.009909	-0.033723	-0.003132	0.025612	-0.013372	0.047545	-0.001665	0.025122	0.006696	0.016358	
0.000031	-0.016765	0.001547	0.000376	-0.006989	-0.136714	-0.002340	0.003785	-0.029073	0.038273	-0.030646	0.072954	-0.036654	-0.003178	0.008688	0.010962	0.018212	-0.001480	-0.004236	0.041769	0.001079	-0.007461	-0.019732	-0.002892	0.007632	0.004952	-0.005278	-0.010511	-0.028692	-0.001408	-0.028718	-0.016201	-0.003293	-0.000339	0.034434	-0.002771	-0.010039	0.002285	0.005993	0.021136	
0.000002	-0.011146	-0.032312	-0.068118	0.001516	0.008404	0.002024	0.021427	0.000402	-0.017257	-0.020431	0.025865	-0.008723	0.004793	-188.551625	-0.018658	-0.049126	-0.020580	0.000000	-0.005849	0.021008	0.013128	-0.011723	0.017095	0.000459	-0.015927	0.010547	-0.024023	-0.009779	-0.001327	0.007848	0.026418	-0.027828	-0.005761	-0.000267	-0.004820	0.014328	-0.004019	0.004449	-0.004009	
0.044079	0.014535	-0.001771	-0.012795	-0.021239	0.026918	-0.018039	0.002959	-0.001374	0.012044	0.006029	-0.029246	-0.057182	-0.115197	0.009600	-0.021438	0.001836	0.004269	-0.042589	0.007571	0.005111	-0.020055	-0.006837	-0.001108	-0.017823	-0.000375	0.003593	0.003204	-0.043888	0.003494	0.012302	0.008930	0.024524	0.001026	0.031664	0.022373	0.022455	-0.012914	0.043500	0.001883	
-0.000278	0.021714	-0.014420	-0.025037	0.002862	-0.031767	0.018317	0.018286	0.003484	0.000263	-0.086644	-0.012777	0.009905	0.000072	-0.008003	0.024794	-0.011512	-0.141221	0.025922	0.000776	0.014472	-0.006306	0.002616	-0.067010	-0.006981	-0.013719	0.000621	0.001868	-0.001193	0.001926	-0.022465	0.042703	-0.003630	-0.018185	0.002745	-0.000355	-0.001054	0.000335	-0.005651	-0.005879	
0.000092	0.000974	-0.002952	0.004808	-0.020331	0.036860	0.001056	-0.001854	-0.019813	0.012724	0.005214	0.030792	-0.000222	0.016479	-0.004397	-0.055389	0.002064	-0.353468	-0.160810	0.008667	0.013846	-0.002258	0.003015	0.007490	0.001827	-0.003432	-0.028122	0.002945	0.003427	0.024056	0.014233	0.003198	-0.009376	0.002265	0.004863	0.015001	-0.011994	0.003036	0.009522	0.022794	
-0.001284	0.007906	0.023315	-0.014593	-0.002056	-0.005923	-0.005961	0.012125	0.027540	0.000322	-0.001399	-0.031496	-0.037019	-0.224464	0.000595	0.025769	0.000586	-0.095136	-0.000536	-0.006498	-0.006243	0.000081	-0.007024	0.024938	-0.002291	0.006035	0.029168	0.009151	-0.004178	-0.031173	-0.000278	-0.013403	0.031535	-0.007189	-0.003225	0.025393	0.003494	0.004336	-0.007465	-0.017069	
-0.000077	-0.027950	0.000913	-0.051806	-0.001430	0.011835	-0.009241	-0.011953	0.016576	-0.017382	0.006648	-0.007938	0.000920	-0.007093	-0.052550	-0.001173	-0.000401	-0.001599	0.011630	0.020038	0.007849	-0.013329	0.002026	0.000069	0.004434	-0.003668	0.009937	0.001103	0.001278	0.006381	-0.015744	0.000310	-0.003239	-0.001147	-0.002848	0.020717	0.006587	0.017829	-0.013292	-0.029701	
-0.000424	-0.009218	0.019037	0.019430	-0.004365	-0.014145	-0.002729	-0.011433	0.063127	-0.018494	-0.021541	0.004313	-0.015979	0.003093	0.001390	0.045746	0.000962	-0.003142	-0.002730	0.005670	-0.019250	0.018635	-0.014187	0.000336	-0.015547	0.011176	-0.000597	0.044210	-0.043360	0.000628	-0.039456	-0.008622	-0.002335	-0.025686	0.007638	-0.009036	0.000608	0.019409	0.004589	-0.023783	
0.000164	0.027288	-0.013541	0.024524	-0.009460	-0.038187	-0.011797	-0.005756	-0.006315	0.000753	0.007512	0.005748	-0.046481	0.022570	0.015708	-0.084592	0.020086	-0.016361	-0.022813	-0.043709	-0.002999	0.014873	-0.016050	-0.000162	0.004615	-0.013284	-0.001808	0.010793	-0.008494	0.025034	-0.011357	0.003482	0.004465	0.023172	-0.004332	0.002436	0.002338	0.010561	0.013600	-0.021030	
-0.000631	-0.005726	0.033985	0.002519	0.039086	-0.011257	0.016596	-0.052776	0.020071	-0.005412	-0.062099	-0.085677	-0.019272	-0.121416	0.017234	0.007324	0.036358	0.002100	0.002857	0.020613	0.060415	0.013518	0.015165	0.016629	-0.008218	-0.001446	-0.001393	0.013071	-0.020875	-0.011213	0.007408	0.000061	-0.000624	0.040015	-0.001146	-0.002701	0.001427	0.003536	-0.011500	0.003382	
0.000371	0.008309	-0.002884	0.001121	-0.064873	0.005388	-0.010016	0.031777	-0.018330	0.006499	-0.035303	-0.003165	0.141223	-0.086309	-0.026832	-0.002936	0.009158	0.008807	0.000123	0.000218	-0.021025	-0.000801	-0.000415	-0.004356	-0.009175	-0.004709	-0.010527	0.000897	-0.037960	-0.006964	-0.009284	0.005543	0.035325	0.000640	-0.006873	-0.004196	0.000240	0.002527	0.005620	0.003178	
-0.000000	0.011490	0.002948	0.005975	0.013601	-0.010340	0.005102	-0.009819	0.012496	-0.003282	-0.009551	-0.024276	0.000817	-0.102086	0.000056	0.014462	0.006243	-0.058219	0.005461	0.007213	-0.004196	-0.000522	0.003129	0.001373	0.005650	0.003379	-0.014712	-0.007011	-0.015671	-0.004524	0.000971	0.004853	0.032416	-0.017230	-0.002760	-0.003476	0.000853	0.006963	0.001739	-0.112153	
0.000400	0.025243	0.016607	-0.033480	0.016716	0.004286	0.015085	0.000108	-0.053397	-0.011852	0.021213	-0.015194	-0.009710	-0.001324	-0.004535	0.076044	0.026751	-0.005964	0.011979	-0.011033	-0.011046	-0.006267	-0.003174	0.000977	0.006168	0.000881	-0.006300	-0.037517	0.014690	-0.001269	-0.002051	-0.028437	0.001952	-0.003006	0.012011	-0.006725	0.005523	-0.007644	0.048720	0.005197	
