0.586388	0.627099	0.495561	0.625929	0.614179	0.632409	0.545166	0.549265	0.621259	0.615452	0.627104	0.614421	0.630283	0.489004	0.679464	0.494755	0.575854	0.626620	0.621356	0.510455	0.485492	0.625102	0.442054	0.630748	0.613141	0.507523	0.517827	0.627202	0.444278	0.626980	0.654600	0.426617	0.633061	0.509887	0.626103	0.473098	0.519194	0.619289	0.627575	0.473239	0.391665	0.491936	0.619596	0.470394	0.627427	0.625122	0.612503	0.509805	0.497184	0.504570	0.598669	0.611772	0.628298	0.599873	0.471608	0.605294	0.472827	0.611974	0.602108	0.507349	0.612808	0.607948	0.821593	0.608139	0.484263	0.513518	0.685635	0.584666	0.811134	0.630498	0.500158	0.470708	0.627832	0.582688	0.628377	0.473982	0.530967	0.450551	0.503021	0.511114	
0.625104	0.626088	0.513549	0.498826	0.620454	0.630397	0.501635	0.553009	0.627317	0.511743	0.627669	0.621716	0.530944	0.484129	0.625571	0.627888	0.469604	0.473033	0.557593	0.639590	0.624529	0.631044	0.629498	0.815370	0.476896	0.468991	0.477030	0.524843	0.629474	0.472508	0.493044	0.625675	0.628731	0.627384	0.422429	0.625686	0.626107	0.629546	0.620040	0.481760	0.467478	0.468183	0.599899	0.479970	0.600301	0.626170	0.520440	0.483882	0.556427	0.620046	0.460018	0.615050	0.458907	0.619412	0.381714	0.514505	0.494423	0.449948	0.791288	0.612443	0.625905	0.617267	0.629674	0.627839	0.625561	0.612137	0.619139	0.534528	0.622777	0.619215	0.617697	0.584593	0.577871	0.498470	0.621593	0.572474	0.479779	0.465966	0.531584	0.618035	
0.623818	0.622567	0.626002	0.579541	0.475899	0.625169	0.564130	0.630191	0.510446	0.626891	0.474461	0.503209	0.513437	0.603259	0.619284	0.629090	0.489664	0.624884	0.480718	0.626197	0.617789	0.473213	0.514331	0.632538	0.455806	0.626259	0.463935	0.600169	0.454875	0.629547	0.638144	0.591680	0.588411	0.511702	0.485520	0.501450	0.624090	0.625824	0.630022	0.541178	0.492771	0.614790	0.627162	0.620018	0.615796	0.566115	0.470018	0.474508	0.526493	0.616074	0.487485	0.424081	0.470844	0.538897	0.586243	0.516506	0.621975	0.613098	0.425499	0.610847	0.612591	0.471303	0.610693	0.628762	0.559427	0.484366	0.619268	0.625735	0.618719	0.625988	0.632288	0.626840	0.586407	0.625841	0.603328	0.493274	0.549687	0.485861	0.519838	0.477990	
0.625563	0.532979	0.631091	0.559827	0.620642	0.510787	0.512634	0.613940	0.490832	0.550954	0.626184	0.626329	0.483543	0.551017	0.448878	0.628294	0.535049	0.623867	0.478987	0.466671	0.534119	0.455740	0.482374	0.618956	0.495657	0.541512	0.631703	0.440766	0.428755	0.493231	0.632863	0.593036	0.413217	0.538104	0.507685	0.494884	0.478586	0.618601	0.614270	0.520923	0.456352	0.617911	0.501223	0.627505	0.628189	0.615883	0.610312	0.614970	0.555449	0.633812	0.626400	0.626765	0.627430	0.613095	0.482331	0.434872	0.581848	0.620256	0.497685	0.617983	0.408358	0.625749	0.479564	0.520479	0.498237	0.551050	0.619212	0.522148	0.815273	0.614214	0.631597	0.635235	0.627134	0.468156	0.503362	0.603077	0.626241	0.616791	0.622759	0.627007	
0.661665	0.626223	0.612961	0.626002	0.456832	0.501006	0.620429	0.473195	0.622261	0.617193	0.629514	0.632950	0.626716	0.623936	0.627240	0.495512	0.626402	0.537111	0.628102	0.537723	0.620276	0.623276	0.529244	0.624880	0.628072	0.472318	0.778237	0.627232	0.475946	0.488369	0.456452	0.452989	0.586420	0.408817	0.614170	0.638726	0.629981	0.493309	0.626843	0.514381	0.593755	0.584620	0.619803	0.472183	0.612110	0.619513	0.635621	0.556910	0.513345	0.444417	0.493400	0.625712	0.509255	0.405762	0.614533	0.564677	0.780994	0.606879	0.500268	0.526441	0.504127	0.625720	0.980445	0.626196	0.531868	0.618687	0.625216	0.614638	0.492078	0.456251	0.626769	0.553985	0.614281	0.408974	0.627942	0.598887	0.611109	0.473590	0.624754	0.613360	
0.624196	0.622851	0.560682	0.619493	0.488625	0.512645	0.620295	0.551246	0.618551	0.475726	0.615662	0.477251	0.617929	0.523527	0.844310	0.510223	0.626789	0.626356	0.436494	0.491727	0.456986	0.465689	0.473763	0.626380	0.626203	0.451523	0.560337	0.434681	0.464599	0.630207	0.630490	0.451371	0.596536	0.449843	0.642224	0.501366	0.563985	0.626322	0.598924	0.478327	0.622323	0.627254	0.634789	0.459840	0.516444	0.639279	0.552553	0.546432	0.626096	0.593721	0.503054	0.574801	0.561930	0.599841	0.515952	0.599438	0.612993	0.627053	0.442429	0.628819	0.434037	0.620606	0.628383	0.616348	0.419710	0.625675	0.471984	0.631985	0.586019	0.612782	0.485593	0.476949	0.822118	0.486673	0.627560	0.537431	0.625040	0.449480	0.604252	0.524706	
0.624163	0.625331	0.615133	0.496742	0.488739	0.493949	0.556966	0.625797	0.626444	0.626813	0.526200	0.529079	0.504922	0.498490	0.819315	0.488224	0.626187	0.625856	0.452348	0.514777	0.631571	0.621064	0.591790	0.632419	0.480601	0.616255	0.529331	0.629127	0.625136	0.575452	0.625699	0.488212	0.467285	0.482448	0.627639	0.627147	0.495976	0.740994	0.570120	0.630638	0.467406	0.548598	0.472517	0.425811	0.617191	0.626968	0.628357	0.626602	0.617870	0.499003	0.491527	0.491731	0.625961	0.397047	1.005684	0.631850	0.460538	0.470593	0.528846	0.482649	0.581638	0.469126	0.504523	0.487912	0.503095	0.387994	0.542487	0.437763	0.484751	0.494252	0.616024	0.434453	0.517838	0.626472	0.493675	0.474368	0.504737	0.510303	0.617819	0.627143	
0.627417	0.533320	0.551302	0.625924	0.472618	0.619437	0.620703	0.624435	0.536565	0.618573	0.623978	0.822421	0.590236	0.537274	0.487499	0.536880	0.512548	0.624621	0.540254	0.471831	0.645861	0.495834	0.626761	0.560302	0.632722	0.448110	0.617939	0.624063	0.489241	0.627249	0.600727	0.627688	0.617363	0.454193	0.501761	0.513959	0.458424	0.625089	0.440559	0.477096	0.453099	0.616597	1.008736	0.451298	0.411989	0.613470	0.596812	0.400615	0.569408	0.628069	0.629368	0.554191	0.617228	0.627135	0.819765	0.624149	0.625435	0.465067	0.614934	0.799316	0.529674	0.621473	0.457034	0.510982	0.632657	0.648807	0.629702	0.543843	0.612530	0.627036	0.619113	0.625485	0.427510	0.523571	0.576056	0.480810	0.627772	0.538049	0.612276	0.624542	
0.593539	0.619307	0.626270	0.619461	0.626326	0.621169	0.800225	0.566149	0.628400	0.484362	0.617467	0.625793	0.625867	0.628669	0.452153	0.484590	0.863882	0.596009	0.627546	0.501797	0.516413	0.468164	0.619742	0.627791	0.590554	0.473553	0.635600	0.629211	0.467885	0.571313	0.561246	0.469598	0.580428	0.834264	0.622809	0.826425	0.476064	0.444415	0.511119	0.645886	0.436279	0.455763	0.468018	0.503878	0.511900	0.443226	0.628699	0.553790	0.633223	0.494361	0.626389	0.622922	0.592335	0.625831	0.606775	0.442958	0.552786	0.612797	0.560756	0.625263	0.625030	0.495727	0.565537	0.351908	0.621647	0.533988	0.614475	0.701168	0.616993	0.508544	0.554505	0.609073	0.618004	0.618304	0.462229	0.562096	0.636386	0.479311	0.589464	1.029758	
0.625475	0.625988	0.517293	0.618899	0.622306	0.471402	0.617300	0.621167	0.623152	0.625654	0.613471	0.628605	0.540209	0.624778	0.626573	0.503641	0.497083	0.626923	0.623829	0.520112	0.617614	0.479918	0.617187	0.642744	0.635192	0.622790	0.557312	0.486304	0.628474	0.471893	0.497924	0.470511	0.622610	0.639052	0.591758	0.625135	0.627908	0.824406	0.628445	0.447551	0.527843	0.614874	0.616177	0.544324	0.618848	0.427596	0.588088	0.639407	0.623072	0.573969	0.440308	0.484965	0.494455	0.467698	0.552411	0.623604	0.530167	0.614329	0.628967	0.638778	0.621050	0.633047	0.617344	0.607533	0.616643	0.561818	0.616786	0.512703	0.462359	0.632950	0.627296	0.595357	0.519440	0.470187	0.452666	0.478253	0.617130	0.479240	0.499278	0.614189	
